PL (NUM_DEP,NUM_COM,SECTION,NUM);SURFACE;PERIMETRE;Nseg;N50;P2;MSI;PSI;ELONG
114300C0996;0.54622;447;6;2;54.43;1.708;0.579011456206394;5.859
114300C0962;0.24659;248;6;2;58.60;1.410;0.642577194102949;3.413
114300C0964;0.37933;248;4;2;53.00;1.134;0.871378075240236;1.052
114300C0965;0.23460;196;5;2;54.23;1.140;0.807383474384972;1.262
114300C0966;0.18225;173;4;2;57.34;1.141;0.849104707543837;1.324
114300C0969;0.29849;219;7;3;49.35;1.131;0.785104745646683;1.323
114300C0976;0.11251;193;8;3;38.35;1.620;0.618556145499104;1.236
114300C0987;0.16922;190;5;2;62.86;1.302;0.736383202514327;2.911
114300C0986;0.17086;196;5;2;73.16;1.338;0.708575592149699;3.404
114300C0874;0.77883;383;7;3;47.69;1.225;0.736845508245038;1.028
114300C0875;0.30680;335;5;2;79.38;1.704;0.513159775277393;6.241
114300C0876;1.11935;511;8;2;60.38;1.363;0.598077574737279;3.655
114300C0945;0.14911;233;7;2;57.58;1.699;0.535890473711091;3.613
114300C0958;0.30273;266;5;2;66.18;1.366;0.654597982289067;3.618
114300C0961;0.74771;348;6;3;49.11;1.134;0.791888658951177;1.267
114300C1165;0.16367;172;5;2;60.62;1.200;0.749697852523936;1.589
114300C0963;0.14348;172;6;2;54.79;1.279;0.687028487276823;2.861
114300C0970;0.40287;294;7;2;56.53;1.305;0.665138919527688;2.199
114300C0971;0.52311;313;9;2;59.99;1.220;0.640628546122214;2.454
114300C0977;0.57498;403;10;3;48.60;1.498;0.595893984447836;2.699
114300C0978;0.26766;281;6;2;67.44;1.531;0.587558740237533;3.611
114300C0979;0.80654;387;13;3;49.17;1.215;0.667934826253268;1.735
114300C0983;0.44774;275;6;2;52.64;1.161;0.811189805188852;1.393
114300C0984;0.47850;285;6;2;61.74;1.163;0.786809186592538;1.481
114300C0982;0.85726;501;22;6;25.42;1.525;0.607923946502302;2.427
114300C0985;0.17944;186;4;2;69.47;1.237;0.816285297226835;2.153
114300C0989;0.51227;285;9;4;38.17;1.123;0.796765215358173;1.003
114300C0990;0.24055;208;5;2;56.94;1.196;0.746154602664524;1.939
114300C0993;0.51443;341;14;3;47.23;1.339;0.592136476002347;2.241
114300C0992;0.22010;208;5;2;56.96;1.249;0.745238840250364;1.138
114300C0991;0.20403;195;5;2;50.23;1.218;0.772582605366262;2.043
114300C0988;0.38210;276;8;3;39.25;1.259;0.730283149690919;2.000
114300C0998;0.18280;202;4;2;75.97;1.332;0.742656017304461;3.281
114300C0999;0.15452;190;4;2;78.00;1.366;0.706021331858116;3.233
114300C1000;0.33089;251;10;3;42.13;1.230;0.710567013643625;1.085
114300C0995;1.39408;1423;37;9;18.14;3.400;0.339180378799916;4.264
114300C1106;0.05850;105;6;2;57.02;1.230;0.70482045229073;1.270
114300C1001;0.21204;208;8;2;50.71;1.273;0.67146448407775;1.112
114300C1002;0.61100;363;13;4;29.61;1.309;0.720010777037626;1.164
114300C0981;0.54540;395;10;3;38.89;1.510;0.640838453344714;1.125
114300C0980;0.21230;322;5;2;71.69;1.973;0.504383979610316;10.213
114300C0975;0.46281;367;6;2;65.94;1.522;0.606899467882735;3.463
114300C0974;0.21915;238;4;2;80.62;1.434;0.636448200402042;3.978
114300C1003;0.51778;458;14;3;41.47;1.797;0.479198306420677;3.440
114300C0973;0.34960;316;5;2;82.95;1.505;0.561482594984063;4.432
114300C0972;0.34459;322;7;2;62.50;1.549;0.565953236939289;4.057
114300C1008;0.32222;224;6;2;53.91;1.113;0.795147404746337;1.174
114300C1009;0.28592;225;6;2;63.94;1.188;0.715446711127429;2.068
114300C0968;0.17168;189;5;2;59.15;1.284;0.717582482725252;2.736
114300C0967;0.26699;217;5;2;65.05;1.185;0.742555020282403;1.918
114300C0960;0.86178;368;9;3;43.58;1.119;0.762709761815077;1.037
114300C0959;0.29697;221;5;2;51.47;1.142;0.813768628937341;1.207
114300C0956;0.95617;437;8;3;44.94;1.260;0.700109243315974;2.096
114300C0954;0.35666;238;6;2;50.87;1.126;0.779514860764192;1.070
114300C1340;1.58999;1254;25;6;20.50;2.806;0.420715243345252;1.881
114300C1026;0.23213;323;5;2;87.14;1.889;0.456229281226835;8.192
114300C1027;0.27921;366;4;2;87.37;1.957;0.490123979694264;9.722
114300C1028;0.29339;412;8;2;73.44;2.147;0.420712696655189;9.888
114300C0946;0.31342;264;6;2;58.69;1.330;0.652228329114222;2.696
114300C0955;0.09249;152;7;3;42.13;1.408;0.667005361025214;2.777
114300C1096;0.44004;401;12;3;45.49;1.704;0.517750269868129;1.936
114300C1095;0.32144;286;9;2;52.30;1.421;0.600005403236427;1.440
114300C1094;0.23301;224;7;2;70.41;1.309;0.599982337338786;2.490
114300C1090;0.25253;216;6;2;52.11;1.215;0.725306580777342;1.847
114300C1128;0.20752;180;8;3;42.76;1.115;0.81610183593708;1.242
114300C1172;0.11918;150;8;3;46.31;1.229;0.722931796962606;1.084
114300C1130;0.14728;191;10;4;34.27;1.405;0.688970650049041;1.781
114300C1129;0.03615;78;4;2;57.73;1.159;0.828732327721155;1.111
114300C1120;0.22716;235;4;2;79.05;1.388;0.658676317933838;3.583
114300C1124;0.35239;272;10;4;32.59;1.292;0.734358077126665;1.357
114300C1117;0.30116;241;9;3;40.26;1.238;0.717353199135258;2.073
114300C1116;0.28988;226;7;2;53.86;1.185;0.747561807685722;1.210
114300C1115;0.39630;257;6;2;53.98;1.151;0.759982764591739;1.168
114300C1123;0.67977;464;13;4;32.02;1.589;0.622549725192189;2.104
114300C1134;0.28207;236;8;3;40.36;1.254;0.726004568382704;1.844
114300C1131;0.07636;148;7;3;47.77;1.513;0.638877765969008;1.134
114300C1133;0.32008;254;5;2;69.01;1.266;0.694369995122973;2.418
114300C1135;0.34696;264;5;2;69.50;1.265;0.69927024984972;2.314
114300C1109;0.14892;153;6;2;53.10;1.119;0.779097083837799;1.257
114300C1110;0.15554;163;9;3;46.97;1.167;0.720951835186205;1.729
114300C1127;0.17360;240;12;4;29.11;1.622;0.614511210565634;1.295
114300C1125;0.28245;216;12;4;30.15;1.146;0.75069016402986;1.170
114300C1126;0.31791;249;14;4;37.94;1.245;0.648464882915758;2.545
114300C1137;0.19508;385;10;3;38.32;2.461;0.526108308576875;11.696
114300C1132;0.34533;319;11;3;41.13;1.532;0.587115124695735;2.343
114300C1099;0.34627;257;8;3;48.90;1.234;0.729148450797583;1.522
114300C1185;0.17410;264;4;2;88.62;1.784;0.506881842618831;4.305
114300C1017;0.35403;298;4;2;79.87;1.411;0.631591686739027;4.000
114300C1012;0.32698;285;6;2;63.57;1.407;0.606175531705577;4.009
114300C1013;0.18569;213;4;2;79.31;1.394;0.639084382476075;3.803
114300C1010;0.20735;214;4;2;76.29;1.328;0.675510382546152;3.134
114300C1015;0.18965;222;5;2;80.83;1.435;0.573357703613031;3.884
114300C1016;0.19549;265;4;2;87.08;1.688;0.529511982607725;3.792
114300C1014;0.20265;221;4;2;78.87;1.383;0.645056745471645;3.688
114300C1023;0.27253;284;4;2;82.96;1.532;0.581597537675003;4.996
114300C1162;0.30397;379;9;2;53.94;1.941;0.553444942684625;3.505
114300C1121;1.29321;855;19;6;21.68;2.121;0.561556398359153;1.767
114300C1114;0.51238;296;5;2;52.21;1.166;0.799684559787841;1.410
114300C1342;0.63741;374;10;3;35.63;1.322;0.674494836492246;2.343
114300C1118;0.58764;338;7;3;39.66;1.245;0.776504273167984;1.179
114300C1108;0.43068;327;12;3;40.55;1.404;0.586959285070571;2.909
114300C1111;0.41981;400;12;4;34.57;1.741;0.550625953760724;2.398
11430AA0061;0.04664;106;19;4;33.16;1.378;0.632114819641729;1.509
11430AA0007;0.01042;60;4;2;86.52;1.654;0.549904625684065;5.783
11430AA0006;0.02900;74;6;2;60.23;1.225;0.715350262190633;1.959
11430AA0005;0.01729;57;6;3;49.82;1.231;0.729871950745845;2.421
11430AA0011;0.02188;61;5;2;57.22;1.154;0.77385418718139;1.071
11430AA0012;0.00509;29;6;2;53.22;1.160;0.750658649441683;1.020
11430AA0029;0.00826;42;6;2;54.35;1.310;0.757805630931342;2.561
11430AA0052;0.00275;21;4;2;54.15;1.134;0.8607146941725;1.065
11430AA0110;0.00751;36;4;2;63.08;1.175;0.797519942247851;1.731
11430AA0113;0.00646;34;5;2;66.87;1.208;0.707919336856116;2.055
11430AA0101;0.01298;86;6;2;65.80;2.129;0.484310042115932;6.863
11430AA0102;0.01291;85;8;2;63.94;2.121;0.447978102476025;5.470
11430AA0103;0.03554;93;9;2;59.74;1.386;0.600345863922802;2.852
11430AA0104;0.01802;91;7;2;56.46;1.905;0.529083696136917;2.909
11430AA0002;0.10223;130;4;2;55.11;1.146;0.848381001961731;1.234
11430AA0095;0.01937;70;4;2;79.06;1.415;0.646694063083477;4.149
11430AA0096;0.05289;99;6;2;63.21;1.220;0.676961375747888;1.877
11430AA0097;0.05171;93;5;2;62.28;1.152;0.775572781515927;1.797
11430AA0098;0.00933;41;6;2;53.39;1.188;0.721983048895708;1.621
11430AA0100;0.01252;89;7;2;65.67;2.239;0.441414188088517;9.064
11430AA0099;0.01122;42;5;2;54.31;1.117;0.831633068845521;1.406
11430AA0028;0.00276;21;4;2;59.85;1.152;0.881438952430628;1.502
11430AA0027;0.01375;53;8;3;35.80;1.278;0.794517745519853;1.534
11430AA0060;0.00580;32;4;2;67.16;1.203;0.806997393754903;2.019
11430AA0056;0.00303;25;4;2;72.21;1.278;0.737782171351663;2.832
11430AA0109;0.01157;46;5;2;55.51;1.213;0.778619448637713;1.176
11430AA0105;0.02595;78;5;2;68.65;1.371;0.660260930618485;3.627
11430AA0107;0.04889;114;8;2;53.34;1.458;0.578033460128038;2.139
11430AA0059;0.00392;25;5;3;49.45;1.135;0.854048749250324;1.153
11430AA0106;0.03528;85;4;2;72.92;1.271;0.730577075355469;2.450
11430AA0014;0.01958;63;4;2;73.50;1.280;0.75790249099788;2.527
11430AA0013;0.01141;58;5;2;64.65;1.532;0.62613530954776;3.836
11430AA0010;0.01891;61;5;2;71.31;1.253;0.681273854284167;2.614
11430AA0008;0.03550;85;8;2;54.10;1.266;0.682094326091642;1.873
11430AA0009;0.02731;78;8;2;54.64;1.327;0.650694457162635;1.570
11430AA0057;0.01140;53;9;4;30.87;1.395;0.725556229150245;1.656
11430AA0053;0.00505;30;4;2;57.21;1.174;0.867013923759891;1.078
11430AA0054;0.00521;30;4;2;59.55;1.155;0.902202343415102;1.558
11430AA0023;0.00296;23;6;2;55.71;1.188;0.779249192165553;1.562
11430AA0021;0.00815;52;6;2;59.14;1.611;0.683139842970966;5.969
11430AA0022;0.00598;36;5;2;68.01;1.323;0.764270534325307;2.967
11430AA0025;0.00356;27;4;2;73.12;1.286;0.797125577076007;2.607
11430AA0026;0.00440;28;4;2;65.35;1.189;0.864795892024623;1.860
11430AA0024;0.00623;32;6;2;50.06;1.140;0.875806730888276;1.121
11430AA0017;0.00486;30;4;2;68.67;1.217;0.814808189343084;2.228
11430AA0018;0.01044;57;5;2;72.00;1.566;0.678729215203562;4.291
11430AA0015;0.00872;43;4;2;75.54;1.313;0.75260379168969;2.944
11430AA0016;0.00329;23;4;2;58.71;1.146;0.913041629642319;1.380
11430AA0058;0.02094;63;9;3;39.78;1.237;0.757533508506396;1.408
11430AA0055;0.01150;46;5;2;53.77;1.216;0.796459093193851;1.845
11430AA0115;0.00433;27;4;2;58.92;1.147;0.83000850509411;1.455
11430AA0114;0.04734;96;9;3;38.84;1.242;0.727814651264268;1.525
11430AA0116;0.05588;92;8;3;39.76;1.101;0.798332497822836;1.248
11430AA0111;0.00923;39;4;2;55.88;1.144;0.844707733921152;1.425
11430AA0108;0.07244;113;8;2;52.64;1.184;0.737230282928496;1.399
11430AA0112;0.09639;152;12;4;34.63;1.377;0.69450368604465;1.883
11430AA0019;0.01940;57;4;2;57.58;1.144;0.921994030019624;1.320
11430AA0020;0.00843;37;4;2;59.97;1.152;0.908631053764408;1.417
11430AA0094;0.04556;83;6;3;49.71;1.094;0.83757706816483;1.080
11430AA0117;0.04712;89;5;2;54.12;1.153;0.800519702180028;1.428
11430AA0063;0.00110;13;4;2;52.82;1.134;0.939593031727588;1.079
11430AA0051;0.00312;23;4;2;63.37;1.179;0.832554745135514;1.365
11430AA0050;0.00445;26;9;2;51.60;1.116;0.744064722008095;1.076
11430AA0049;0.00435;30;5;2;73.20;1.293;0.657618784724606;2.879
11430AA0035;0.00260;23;4;2;73.24;1.277;0.796134606520839;2.247
11430AA0034;0.00204;30;5;2;59.81;1.846;0.599995067846404;1.492
11430AA0033;0.00723;39;6;3;48.55;1.309;0.788913953939459;1.146
11430AA0090;0.00969;50;4;2;80.40;1.423;0.630961640087513;3.852
11430AA0119;0.00814;45;4;2;79.73;1.404;0.640923492040025;3.847
11430AA0118;0.00246;20;5;2;52.33;1.148;0.798506290031666;1.401
11430AA0032;0.00490;32;5;2;55.83;1.298;0.73456763048611;2.928
11430AA0036;0.00307;23;4;2;59.94;1.154;0.833006785300079;1.337
11430AA0031;0.01436;61;8;2;54.75;1.442;0.638657187886222;2.188
11430AA0086;0.01207;62;4;2;84.95;1.580;0.577391120166599;5.418
11430AA0048;0.01092;48;7;3;45.65;1.291;0.712569711619487;2.918
11430AA0037;0.00267;21;4;2;61.07;1.161;0.818210266691141;1.654
11430AA0042;0.05486;101;7;2;53.45;1.212;0.721001792789631;1.012
11430AA0068;0.00834;43;4;2;77.10;1.343;0.6642408895541;3.379
11430AA0069;0.03950;80;4;2;56.89;1.140;0.843253969680254;1.119
11430AA0072;0.07318;117;5;2;53.62;1.220;0.75743360756709;1.815
11430AA0073;0.10399;126;7;3;37.14;1.105;0.849417987572675;1.089
11430AA0079;0.07938;114;6;3;49.33;1.140;0.799431035787181;1.492
11430AA0083;0.00967;42;7;3;47.43;1.202;0.726054429417795;1.538
11430AA0074;0.04625;86;4;2;52.77;1.132;0.864644367105804;1.105
11430AA0044;0.02252;75;8;3;41.78;1.410;0.705989194595943;1.964
11430AA0078;0.04203;82;5;3;49.69;1.130;0.792843564411998;1.131
11430AA0064;0.01597;74;6;2;58.59;1.641;0.586715209213347;3.208
11430AA0039;0.06012;127;13;4;27.95;1.461;0.65129092603566;1.149
11430AA0091;0.03241;89;6;2;55.17;1.391;0.679610866745755;2.314
11430AA0089;0.02131;75;7;2;64.82;1.448;0.566550884040896;4.082
11430AA0075;0.04788;88;4;2;51.08;1.131;0.871428785724955;1.060
11430AA0077;0.04404;84;4;2;52.49;1.133;0.865202732529554;1.098
11430AA0047;0.00581;32;4;2;64.94;1.183;0.801143733583948;1.764
11430AA0041;0.06982;111;7;2;53.17;1.180;0.724046685795986;1.337
11430AA0040;0.09342;130;9;3;39.41;1.198;0.753170293869983;1.370
11430AA0043;0.02822;81;9;2;57.84;1.362;0.63230862270719;2.369
11430AA0045;0.01708;71;13;4;36.50;1.540;0.62298237586367;1.688
11430AA0046;0.01376;51;8;3;48.93;1.215;0.735111245281062;1.838
11430AA0084;0.01822;64;7;2;62.57;1.337;0.606355645624089;3.020
11430AA0085;0.01288;63;8;2;51.77;1.573;0.560542816514268;4.318
11430AA0087;0.02230;71;4;2;76.89;1.343;0.678265380859469;3.022
11430AA0088;0.03582;83;4;2;70.11;1.235;0.747027671320195;2.292
11430AA0081;0.03212;71;5;3;49.42;1.118;0.833145457665966;1.227
11430AA0082;0.03863;88;9;3;36.54;1.264;0.724952333817505;1.276
11430AA0080;0.06253;104;6;2;60.50;1.178;0.732660023362422;2.067
11430AA0093;0.16923;190;9;3;48.81;1.305;0.657103901904222;2.110
11430AA0092;0.20294;185;7;2;60.21;1.160;0.699914724624245;1.621
11430AA0030;0.00836;43;6;2;52.34;1.325;0.764576458826425;1.296
11430AA0001;0.10886;144;6;2;51.97;1.232;0.72947786907239;1.302
11430AA0003;0.10392;140;7;2;53.89;1.225;0.710288532661359;1.555
11430AA0004;0.27542;226;6;2;50.26;1.214;0.735712544023847;1.704
11430AA0062;0.28503;255;18;5;26.70;1.347;0.683907086550041;1.084
11430AA0070;0.05694;97;4;2;57.05;1.141;0.841918251629644;1.022
11430AA0071;0.09303;126;4;2;60.54;1.161;0.817408204179393;1.652
11430AA0076;0.24737;233;9;3;40.16;1.319;0.693955693264129;1.247
11430AA0067;0.14884;158;8;3;49.83;1.155;0.716566522299048;1.560
11430AA0066;0.28735;227;5;2;65.35;1.193;0.723655310251707;1.958
11430AA0065;0.36752;251;10;2;60.26;1.167;0.658979669882233;1.752
11430AB0061;0.18264;459;16;5;24.62;3.030;0.445710998179733;3.477
11430AB0004;0.04854;107;9;3;38.59;1.367;0.669348612982563;2.319
11430AB0005;0.01478;56;4;2;66.79;1.298;0.752229896254777;2.933
11430AB0007;0.04333;103;8;3;45.36;1.389;0.656940811502167;2.261
11430AB0006;0.01762;58;6;3;41.63;1.242;0.774910373430532;1.791
11430AB0003;0.12452;163;8;3;41.39;1.304;0.710972757780646;1.239
11430AB0132;0.07549;116;4;2;61.18;1.187;0.803615496640757;1.446
11430AB0102;0.09210;123;5;3;48.53;1.140;0.826438371131764;1.195
11430AB0100;0.04586;87;4;2;57.69;1.150;0.830161098043411;1.469
11430AB0147;0.07310;121;6;2;66.23;1.257;0.66440439348394;2.526
11430AB0094;0.09653;128;5;2;61.17;1.159;0.763783047178359;1.599
11430AB0095;0.03825;98;5;2;80.21;1.420;0.580901849725045;4.146
11430AB0137;0.02779;67;5;2;51.80;1.132;0.808156227159512;1.151
11430AB0136;0.03242;73;4;2;56.35;1.138;0.845380655361419;1.293
11430AB0087;0.09584;128;5;2;61.49;1.163;0.758545366684351;1.696
11430AB0086;0.09046;121;5;2;52.41;1.138;0.813778586942808;1.586
11430AB0103;0.10537;135;5;2;61.38;1.175;0.75042273008509;1.178
11430AB0091;0.09435;146;6;2;61.24;1.340;0.637781405618759;3.267
11430AB0142;0.09442;122;5;2;51.68;1.116;0.809434372364672;1.137
11430AB0141;0.09554;186;7;3;49.35;1.701;0.585180784435405;1.705
11430AB0110;0.56894;302;8;2;50.78;1.130;0.743107146504232;1.644
11430AB0090;0.08778;123;6;2;63.77;1.175;0.713674154120485;1.806
11430AB0092;0.09967;129;4;2;60.79;1.157;0.82008794965844;1.606
11430AB0074;0.01840;87;6;2;76.82;1.811;0.466468611281779;5.172
11430AB0073;0.05193;104;6;2;64.71;1.289;0.653794386880386;2.438
11430AB0072;0.18077;208;4;2;78.72;1.379;0.643644054872339;3.465
11430AB0083;0.07840;113;7;2;50.39;1.140;0.753072508511665;1.131
11430AB0082;0.07794;133;8;3;46.45;1.343;0.659388036243128;1.127
11430AB0081;0.07674;123;6;2;50.30;1.256;0.704125358721572;1.120
11430AB0080;0.06255;100;5;2;55.06;1.125;0.807901669660619;1.376
11430AB0079;0.06233;107;10;3;47.69;1.208;0.686411307294285;1.152
11430AB0077;0.06324;101;5;2;51.01;1.135;0.793611064948279;1.168
11430AB0084;0.06944;106;5;2;58.48;1.138;0.781284651841963;1.463
11430AB0078;0.06087;97;6;2;50.58;1.111;0.779983096050577;1.058
11430AB0085;0.10547;146;7;2;70.03;1.264;0.620661910968602;2.133
11430AB0088;0.14379;164;4;2;68.13;1.217;0.75673027852519;2.302
11430AB0089;0.04659;129;4;2;87.02;1.684;0.533076314213405;6.769
11430AB0076;0.07054;107;5;2;53.33;1.136;0.783670262376593;1.263
11430AB0109;0.35958;281;5;2;75.65;1.323;0.642432187610056;3.227
11430AB0108;0.36305;289;8;2;76.50;1.355;0.577420650905658;3.525
11430AB0114;0.73081;442;9;3;46.65;1.459;0.603445955638087;4.176
11430AB0012;0.00970;54;5;2;68.08;1.540;0.584385839125123;3.172
11430AB0013;0.00498;28;4;2;53.30;1.131;0.863255310976674;1.159
11430AB0014;0.00439;27;4;2;55.06;1.137;0.853152438146555;1.302
11430AB0009;0.00353;28;4;2;72.40;1.342;0.668915877881726;1.224
11430AB0054;0.00276;37;4;2;54.98;1.988;0.626643575969497;2.366
11430AB0029;0.01018;52;4;2;74.32;1.457;0.649206437403319;2.800
11430AB0033;0.00077;15;3;2;81.40;1.515;0.671633217876316;2.774
11430AB0131;0.02061;75;6;2;78.63;1.479;0.537306853099611;4.671
11430AB0031;0.00459;78;4;2;96.85;3.234;0.376240503041301;21.127
11430AB0032;0.12888;141;5;3;49.96;1.108;0.833299726267933;1.070
11430AB0027;0.01268;62;4;2;72.90;1.545;0.63045504351572;1.823
11430AB0026;0.01408;58;4;2;70.34;1.367;0.677402620275615;2.034
11430AB0030;0.00571;79;3;2;96.15;2.934;0.447834233580189;12.550
11430AB0010;0.04106;106;8;3;46.08;1.476;0.632100913876218;3.047
11430AB0017;0.11917;164;8;2;60.92;1.339;0.644417318000975;1.504
11430AB0016;0.00420;26;4;2;55.10;1.141;0.900267546737788;1.341
11430AB0011;0.01761;71;7;2;57.74;1.511;0.579572446382562;4.814
11430AB0018;0.01094;43;4;2;61.69;1.170;0.801015491829294;1.563
11430AB0133;0.02726;81;11;4;31.25;1.390;0.686150354379636;1.643
11430AB0023;0.13177;164;7;2;56.46;1.272;0.656806284721919;2.062
11430AB0022;0.29717;226;10;2;53.24;1.170;0.687294851893589;1.012
11430AB0038;0.19837;182;8;3;46.54;1.152;0.757798947971229;1.290
11430AB0037;0.16735;172;8;2;53.54;1.186;0.713870539771249;1.490
11430AB0028;0.11276;135;6;2;52.41;1.132;0.785665303819139;1.455
11430AB0024;0.29505;230;12;3;43.08;1.193;0.678836640195929;1.061
11430AB0002;0.40435;358;24;6;26.89;1.587;0.54651274689954;1.783
11430AB0015;0.45970;283;14;3;45.02;1.178;0.670550364305719;1.059
11430AB0020;0.31747;310;15;4;37.10;1.554;0.562379961510494;1.919
11430AB0036;0.13462;167;7;2;59.06;1.285;0.649198459881682;1.849
11430AB0035;0.22579;198;7;2;59.49;1.173;0.696648768868599;1.811
11430AB0021;0.12888;147;8;2;52.34;1.155;0.737353662569954;1.048
11430AB0040;0.20456;198;11;2;53.50;1.233;0.644713640579272;2.242
11430AB0143;0.01133;47;6;2;50.07;1.253;0.74492760878449;1.378
11430AB0066;0.10570;138;8;2;50.88;1.201;0.684138844923219;1.376
11430AB0064;0.20110;188;4;2;64.74;1.184;0.783931784639782;1.561
11430AB0134;0.03072;71;5;2;50.44;1.137;0.808244916919865;1.277
11430AB0135;0.03135;71;5;2;50.06;1.137;0.809722966380984;1.277
11430AB0151;0.00926;47;7;3;39.43;1.381;0.722511701462311;1.137
11430AB0145;0.46831;324;11;4;29.41;1.337;0.737065877936455;1.938
11430AB0139;0.13558;150;6;3;49.59;1.150;0.744326278309984;1.207
11430AB0140;0.13532;151;4;2;53.93;1.160;0.847071294469563;1.455
11430AB0025;0.25032;270;8;2;55.82;1.521;0.58853195860217;3.023
11430AB0034;1.01204;420;17;3;41.35;1.178;0.68123185675058;1.234
11430AB0055;0.36589;249;9;3;39.97;1.162;0.769330682714055;1.537
11430AB0130;0.02691;132;6;3;48.49;2.274;0.537867305451203;2.195
11430AB0019;0.57183;363;13;4;30.55;1.354;0.637222672585552;3.771
11430AB0039;0.47383;306;15;4;27.38;1.253;0.715412054866341;1.582
11430AB0053;0.14633;172;10;3;47.80;1.269;0.726647453272789;2.759
11430AB0062;0.20721;184;7;3;47.75;1.143;0.747610001632012;1.265
11430AB0059;0.27990;254;9;3;47.97;1.353;0.655324764939831;1.369
11430AB0063;0.21449;195;5;2;53.03;1.188;0.764828604396753;1.280
11430AB0048;0.04629;170;9;3;49.12;2.229;0.461648636342365;1.370
11430AB0047;0.55999;349;17;4;33.98;1.314;0.635476819017104;2.472
11430AB0046;0.64618;430;27;5;27.41;1.510;0.483723964235696;2.373
11430AB0042;0.19789;183;5;2;52.28;1.158;0.822016735951355;1.123
11430AB0045;0.21826;335;13;3;45.63;2.022;0.47838389199686;3.395
11430AB0043;0.19311;232;11;3;42.11;1.487;0.603977720797147;4.220
11430AB0044;0.15973;219;11;3;43.15;1.549;0.608428090832406;3.129
11430AB0041;0.23955;211;8;2;53.40;1.219;0.699905644215893;1.569
11430AB0154;0.26019;203;6;3;49.63;1.123;0.780236288634051;1.182
11430AB0149;0.11872;157;8;2;62.75;1.281;0.625076731756584;2.381
11430AB0148;0.07983;125;4;2;71.18;1.246;0.727830082266904;2.437
11430AB0144;0.05130;224;14;3;43.01;2.789;0.380972771783644;4.224
11430AB0069;0.12605;192;11;2;53.91;1.523;0.532288349743853;3.533
11430AB0127;0.04806;208;4;2;85.97;2.672;0.433618628857074;11.340
11430AB0071;0.19167;347;9;3;44.20;2.236;0.481375496763209;6.160
11430AB0120;0.08792;128;4;2;59.93;1.222;0.792102668996917;2.173
11430AB0152;0.04717;197;10;3;49.96;2.558;0.415193666458312;11.410
11430AB0126;0.12894;301;5;2;82.70;2.366;0.42028699066838;10.896
11430AB0067;0.50968;344;5;2;77.70;1.360;0.608705236781832;3.559
11430AB0146;0.83504;448;11;4;30.16;1.382;0.683221584773693;1.044
11430AB0116;0.33870;267;4;2;74.49;1.295;0.693819243191515;2.842
11430AB0075;0.67847;397;10;3;42.69;1.360;0.631161678661288;2.949
11430AB0065;0.61043;464;9;2;51.78;1.675;0.507782324552252;2.660
11430AB0001;0.09127;130;7;2;52.67;1.218;0.723357893305042;2.179
11430AB0098;0.08425;121;5;2;63.78;1.178;0.738266834286794;1.734
11430AB0097;0.08975;125;6;2;63.59;1.177;0.715473749537383;1.849
11430AB0096;0.03339;73;5;2;52.15;1.131;0.808999678812964;1.108
11430AB0153;0.41467;361;15;3;35.96;1.581;0.530229478932967;2.287
11430AB0050;0.12757;229;9;3;41.52;1.812;0.562331369837347;3.587
11430AB0051;0.29626;307;20;5;24.55;1.593;0.554093974953328;4.096
11430AB0056;0.47554;297;13;3;37.44;1.215;0.682845631030179;1.883
11430AB0057;0.27523;211;9;2;54.32;1.135;0.692948419622855;1.243
11430AB0125;0.22105;207;13;2;50.30;1.241;0.621439541988972;1.792
11430AB0058;0.27033;219;15;3;46.69;1.188;0.644885116233309;1.154
11430AB0122;0.21546;235;6;2;60.73;1.429;0.594052942532776;4.202
11430AB0121;0.38470;286;9;4;33.97;1.300;0.714653491096959;1.951
11430AB0123;0.22212;230;5;2;78.36;1.376;0.602158243038813;3.864
11430AB0124;0.22281;215;11;2;72.32;1.286;0.597176642429951;3.033
11430AB0119;0.16320;170;5;2;58.01;1.186;0.765381219648327;2.062
11430AB0117;0.35021;313;8;2;59.82;1.493;0.557849952639752;3.610
11430AB0118;0.18204;180;12;2;51.44;1.191;0.644787459330316;2.066
11430AB0115;0.38849;282;11;2;51.19;1.276;0.599388773314357;2.697
11430AB0113;0.22792;193;7;2;50.59;1.138;0.724639318967231;1.309
11430AB0112;0.25886;207;4;2;58.88;1.147;0.832225839093494;1.452
11430AB0111;0.16595;168;5;2;53.14;1.165;0.809137641758224;1.125
11430AB0106;0.29062;260;8;2;70.28;1.360;0.577647200181094;3.024
11430AB0107;0.44514;300;9;2;54.76;1.269;0.630555408388153;2.028
11430AB0105;0.16918;173;4;2;63.55;1.185;0.796592735203628;1.471
11430AB0104;0.61410;336;13;3;46.54;1.209;0.636884270584794;1.512
11430AB0099;0.04817;89;4;2;56.13;1.147;0.834697764973086;1.084
11430AB0101;0.31270;231;5;2;62.72;1.168;0.754750491747359;1.685
11430AC0071;1.06954;420;7;2;57.15;1.146;0.711841048155691;1.034
11430AC0018;0.02236;100;4;2;89.83;1.895;0.490370018293282;9.194
11430AC0022;0.00320;85;5;2;50.92;4.252;0.454063583645292;28.488
11430AC0002;0.03134;138;6;2;68.08;2.200;0.448151915780906;13.169
11430AC0001;0.24509;201;8;2;53.15;1.143;0.715022658329288;1.479
11430AC0003;0.13871;149;5;2;50.69;1.129;0.809866209670526;1.059
