PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;BOIS_%;NATURE_%;AUTRE_%;DOMINANTE;PROBA_DOMINANTE;SURF_TOTALE_M2
11287WL0032;11;Peyrolles;287;WL;0032;5;34.87;0.0;65.13;AUTRE;0;5075.7
11287WL0030;11;Peyrolles;287;WL;0030;5;1.36;0.0;98.64;AUTRE;0;5475.2
11287WL0027;11;Peyrolles;287;WL;0027;5;61.24;0.0;38.76;BOIS;100;6990.4
11287WL0020;11;Peyrolles;287;WL;0020;5;0.0;0.0;100.0;AUTRE;0;5311.9
11287WL0029;11;Peyrolles;287;WL;0029;5;5.18;0.0;94.82;AUTRE;0;5186.5
11287WL0028;11;Peyrolles;287;WL;0028;5;0.56;0.0;99.44;AUTRE;0;22005.5
11287WL0026;11;Peyrolles;287;WL;0026;5;7.67;0.0;92.33;AUTRE;0;14733.3
11287WL0022;11;Peyrolles;287;WL;0022;5;0.02;0.0;99.98;AUTRE;0;6392.3
11287WL0013;11;Peyrolles;287;WL;0013;5;49.73;0.42;49.85;AUTRE;0;4974.2
11287WK0045;11;Peyrolles;287;WK;0045;5;62.02;0.0;37.98;BOIS;100;185.9
11287WK0053;11;Peyrolles;287;WK;0053;5;60.17;0.0;39.83;BOIS;100;10185.5
11287WK0054;11;Peyrolles;287;WK;0054;5;96.02;0.0;3.98;BOIS;100;4368.0
11287WK0087;11;Peyrolles;287;WK;0087;5;100.0;0.0;0.0;BOIS;100;1599.0
11377WB0051;11;Serres;377;WB;0051;5;80.05;0.0;19.95;BOIS;100;16685.3
110150W0001;11;Arques;015;0W;0001;5;100.0;0.0;0.0;BOIS;100;49907.9
110150Z0139;11;Arques;015;0Z;0139;5;16.04;0.0;83.96;AUTRE;0;1545.6
110150Z0140;11;Arques;015;0Z;0140;5;38.54;0.0;61.46;AUTRE;0;13457.5
110150Z0138;11;Arques;015;0Z;0138;5;19.51;0.0;80.49;AUTRE;0;13591.2
110150Z0487;11;Arques;015;0Z;0487;5;50.96;0.0;49.04;BOIS;100;31497.0
110150W0002;11;Arques;015;0W;0002;5;100.0;0.0;0.0;BOIS;100;26024.7
110150Z0486;11;Arques;015;0Z;0486;5;0.0;0.0;100.0;AUTRE;0;1662.1
110150Z0137;11;Arques;015;0Z;0137;5;9.31;0.0;90.69;AUTRE;0;28851.8
110150W0003;11;Arques;015;0W;0003;5;100.0;0.0;0.0;BOIS;100;15051.4
110150W0007;11;Arques;015;0W;0007;5;100.0;0.0;0.0;BOIS;100;14698.8
110150Z0160;11;Arques;015;0Z;0160;5;99.89;0.0;0.11;BOIS;100;97942.3
110150Z0161;11;Arques;015;0Z;0161;5;100.0;0.0;0.0;BOIS;100;7612.5
110150Z0162;11;Arques;015;0Z;0162;5;100.0;0.0;0.0;BOIS;100;8244.7
110150Z0164;11;Arques;015;0Z;0164;5;25.63;0.0;74.37;AUTRE;0;35271.7
110150Z0163;11;Arques;015;0Z;0163;5;93.32;0.0;6.68;BOIS;100;6942.2
11287WK0037;11;Peyrolles;287;WK;0037;5;100.0;0.0;0.0;BOIS;100;41831.4
110150Z0145;11;Arques;015;0Z;0145;5;99.75;0.0;0.25;BOIS;100;88101.6
110150Z0144;11;Arques;015;0Z;0144;5;100.0;0.0;0.0;BOIS;100;24471.8
110150W0146;11;Arques;015;0W;0146;5;100.0;0.0;0.0;BOIS;100;5597.7
110150W0153;11;Arques;015;0W;0153;5;100.0;0.0;0.0;BOIS;100;17877.8
110150W0152;11;Arques;015;0W;0152;5;100.0;0.0;0.0;BOIS;100;389.8
110150W0151;11;Arques;015;0W;0151;5;99.99;0.0;0.01;BOIS;100;659.6
110150W0147;11;Arques;015;0W;0147;5;100.0;0.0;0.0;BOIS;100;24683.0
110150W0148;11;Arques;015;0W;0148;5;100.0;0.0;0.0;BOIS;100;17216.8
110150W0150;11;Arques;015;0W;0150;5;100.0;0.0;0.0;BOIS;100;2938.3
110150W0004;11;Arques;015;0W;0004;5;100.0;0.0;0.0;BOIS;100;531.2
11287WK0061;11;Peyrolles;287;WK;0061;5;42.11;0.0;57.89;AUTRE;0;1250.3
11287WK0062;11;Peyrolles;287;WK;0062;5;91.8;0.0;8.2;BOIS;100;12588.9
110150W0149;11;Arques;015;0W;0149;5;100.0;0.0;0.0;BOIS;100;659.5
11287WL0007;11;Peyrolles;287;WL;0007;5;68.06;31.94;0.0;BOIS;100;373598.1
11377WA0076;11;Serres;377;WA;0076;5;98.89;0.0;1.11;BOIS;100;51310.2
11287WL0040;11;Peyrolles;287;WL;0040;5;86.38;3.61;10.01;BOIS;100;64260.7
11377WA0087;11;Serres;377;WA;0087;5;99.83;0.17;0.0;BOIS;100;13439.2
11287WL0038;11;Peyrolles;287;WL;0038;5;21.23;0.0;78.77;AUTRE;0;8243.2
11377WA0084;11;Serres;377;WA;0084;5;52.28;47.72;0.0;BOIS;100;7417.7
11287WL0041;11;Peyrolles;287;WL;0041;5;36.17;0.0;63.83;AUTRE;0;5742.3
11377WB0056;11;Serres;377;WB;0056;5;99.98;0.0;0.02;BOIS;100;422329.7
11377WB0058;11;Serres;377;WB;0058;5;100.0;0.0;0.0;BOIS;100;196799.6
11377WB0024;11;Serres;377;WB;0024;5;99.88;0.0;0.12;BOIS;100;187214.5
11377WB0053;11;Serres;377;WB;0053;5;100.0;0.0;0.0;BOIS;100;31181.2
11377WB0062;11;Serres;377;WB;0062;5;97.15;0.0;2.85;BOIS;100;289618.7
11377WB0054;11;Serres;377;WB;0054;5;100.0;0.0;0.0;BOIS;100;28847.1
11377WB0030;11;Serres;377;WB;0030;5;94.65;0.0;5.35;BOIS;100;7506.1
11377WB0042;11;Serres;377;WB;0042;5;100.0;0.0;0.0;BOIS;100;1033.9
11377WB0044;11;Serres;377;WB;0044;5;57.53;0.0;42.47;BOIS;100;7452.9
11377WB0041;11;Serres;377;WB;0041;5;72.13;0.0;27.87;BOIS;100;10307.1
11377WB0031;11;Serres;377;WB;0031;5;94.78;0.0;5.22;BOIS;100;6637.1
11377WB0043;11;Serres;377;WB;0043;5;13.34;0.0;86.66;AUTRE;0;4685.1
11377WB0040;11;Serres;377;WB;0040;5;17.95;0.0;82.05;AUTRE;0;2323.3
11377WB0045;11;Serres;377;WB;0045;5;93.12;0.0;6.88;BOIS;100;2648.3
11377WB0039;11;Serres;377;WB;0039;5;95.86;0.0;4.14;BOIS;100;6683.7
11377WB0046;11;Serres;377;WB;0046;5;33.0;0.0;67.0;AUTRE;0;19224.2
11377WA0102;11;Serres;377;WA;0102;5;64.26;0.0;35.74;BOIS;100;1374.7
11377WB0059;11;Serres;377;WB;0059;5;100.0;0.0;0.0;BOIS;100;254835.2
11377WB0038;11;Serres;377;WB;0038;5;14.21;0.0;85.79;AUTRE;0;5229.4
11377WB0052;11;Serres;377;WB;0052;5;62.63;0.0;37.37;BOIS;100;8768.9
11377WA0107;11;Serres;377;WA;0107;5;93.96;0.0;6.04;BOIS;100;23856.1
11377WA0089;11;Serres;377;WA;0089;5;100.0;0.0;0.0;BOIS;100;5917.0
11377WA0230;11;Serres;377;WA;0230;5;100.0;0.0;0.0;BOIS;100;5421.6
11377WA0090;11;Serres;377;WA;0090;5;100.0;0.0;0.0;BOIS;100;897.2
11377WA0091;11;Serres;377;WA;0091;5;100.01;0.0;0.0;BOIS;100;719.8
11377WA0092;11;Serres;377;WA;0092;5;95.21;0.0;4.79;BOIS;100;10399.2
11377WA0088;11;Serres;377;WA;0088;5;37.1;0.0;62.9;AUTRE;0;4669.2
11377WA0093;11;Serres;377;WA;0093;5;63.55;0.0;36.45;BOIS;100;580.8
11377WA0094;11;Serres;377;WA;0094;5;35.3;0.0;64.7;AUTRE;0;446.8
11377WB0049;11;Serres;377;WB;0049;5;84.05;0.0;15.95;BOIS;100;6873.7
11377WA0099;11;Serres;377;WA;0099;5;40.17;0.0;59.83;AUTRE;0;13289.7
11377WB0047;11;Serres;377;WB;0047;5;99.49;0.0;0.51;BOIS;100;13025.7
11377WA0108;11;Serres;377;WA;0108;5;26.96;0.0;73.04;AUTRE;0;85654.5
11377WA0101;11;Serres;377;WA;0101;5;32.89;0.0;67.11;AUTRE;0;2568.0
11377WB0048;11;Serres;377;WB;0048;5;27.67;0.0;72.33;AUTRE;0;36769.8
11377WA0100;11;Serres;377;WA;0100;5;11.98;0.0;88.02;AUTRE;0;3337.3
11377WA0095;11;Serres;377;WA;0095;5;4.07;0.0;95.93;AUTRE;0;3857.4
11377WA0097;11;Serres;377;WA;0097;5;84.0;0.0;16.0;BOIS;100;1234.3
11377WA0105;11;Serres;377;WA;0105;5;42.35;0.0;57.65;AUTRE;0;12204.3
11377WB0061;11;Serres;377;WB;0061;5;23.69;0.0;76.31;AUTRE;0;2435.7
11377WA0098;11;Serres;377;WA;0098;5;100.0;0.0;0.0;BOIS;100;1649.9
11377WA0096;11;Serres;377;WA;0096;5;55.37;0.0;44.63;BOIS;100;14145.3
11429CA0200;11;Villemoustaussou;429;CA;0200;2;0.0;0.0;100.0;AUTRE;0;6082.0
11429CA0198;11;Villemoustaussou;429;CA;0198;2;0.0;0.0;100.0;AUTRE;0;973.3
11429CA0197;11;Villemoustaussou;429;CA;0197;2;0.0;0.0;100.0;AUTRE;0;436.4
11429CA0196;11;Villemoustaussou;429;CA;0196;2;0.0;0.0;100.0;AUTRE;0;220.0
11429CA0203;11;Villemoustaussou;429;CA;0203;2;0.0;0.0;100.0;AUTRE;0;1016.1
11429CA0204;11;Villemoustaussou;429;CA;0204;2;0.0;0.0;100.0;AUTRE;0;794.8
11429CA0202;11;Villemoustaussou;429;CA;0202;2;0.0;0.0;100.0;AUTRE;0;893.0
11429CA0201;11;Villemoustaussou;429;CA;0201;2;0.0;0.0;100.0;AUTRE;0;769.6
11429CA0207;11;Villemoustaussou;429;CA;0207;2;0.0;0.0;100.0;AUTRE;0;410.5
11429CA0115;11;Villemoustaussou;429;CA;0115;2;0.0;0.0;100.0;AUTRE;0;1251.5
11429BY0012;11;Villemoustaussou;429;BY;0012;2;0.0;0.0;100.0;AUTRE;0;57382.7
11429BY0011;11;Villemoustaussou;429;BY;0011;2;0.0;0.0;100.0;AUTRE;0;59887.6
11429BY0009;11;Villemoustaussou;429;BY;0009;2;3.35;0.0;96.65;AUTRE;0;14499.0
11429BZ0011;11;Villemoustaussou;429;BZ;0011;2;92.02;0.0;7.98;BOIS;100;5670.4
11429BZ0021;11;Villemoustaussou;429;BZ;0021;2;7.42;0.0;92.58;AUTRE;0;2149.5
11429BZ0005;11;Villemoustaussou;429;BZ;0005;2;1.63;0.0;98.37;AUTRE;0;17209.8
11429BZ0004;11;Villemoustaussou;429;BZ;0004;2;0.0;0.0;100.0;AUTRE;0;30967.2
11429BZ0012;11;Villemoustaussou;429;BZ;0012;2;100.0;0.0;0.0;BOIS;100;6145.2
11429BZ0013;11;Villemoustaussou;429;BZ;0013;2;1.21;0.0;98.79;AUTRE;0;28799.8
11429BZ0016;11;Villemoustaussou;429;BZ;0016;2;2.07;0.0;97.93;AUTRE;0;654.9
11429BZ0022;11;Villemoustaussou;429;BZ;0022;2;4.97;0.0;95.03;AUTRE;0;37276.6
11429BZ0014;11;Villemoustaussou;429;BZ;0014;2;20.87;0.0;79.13;AUTRE;0;2143.0
11429CA0061;11;Villemoustaussou;429;CA;0061;2;0.0;0.0;100.0;AUTRE;0;1604.0
11429CA0116;11;Villemoustaussou;429;CA;0116;2;0.0;0.0;100.0;AUTRE;0;140.9
11429CA0028;11;Villemoustaussou;429;CA;0028;2;0.0;0.0;100.0;AUTRE;0;5494.1
11429CA0022;11;Villemoustaussou;429;CA;0022;2;0.0;0.0;100.0;AUTRE;0;3607.2
11429CA0089;11;Villemoustaussou;429;CA;0089;2;0.0;0.0;100.0;AUTRE;0;2710.1
11429CA0193;11;Villemoustaussou;429;CA;0193;2;0.0;0.0;100.0;AUTRE;0;1482.9
11429CA0112;11;Villemoustaussou;429;CA;0112;2;0.0;0.0;100.0;AUTRE;0;206.1
11429BC0174;11;Villemoustaussou;429;BC;0174;2;0.0;0.0;100.0;AUTRE;0;1751.3
11429CA0195;11;Villemoustaussou;429;CA;0195;2;0.0;0.0;100.0;AUTRE;0;31.3
11429BC0173;11;Villemoustaussou;429;BC;0173;2;0.0;0.0;100.0;AUTRE;0;20980.6
11429BZ0006;11;Villemoustaussou;429;BZ;0006;2;0.0;0.0;100.0;AUTRE;0;153.9
11429CA0106;11;Villemoustaussou;429;CA;0106;2;0.0;0.0;100.0;AUTRE;0;1083.5
11429CA0101;11;Villemoustaussou;429;CA;0101;2;0.0;0.0;100.0;AUTRE;0;1003.6
11429CA0059;11;Villemoustaussou;429;CA;0059;2;0.0;0.0;100.0;AUTRE;0;919.0
11429BC0172;11;Villemoustaussou;429;BC;0172;2;0.0;0.0;100.0;AUTRE;0;5103.5
11429BC0171;11;Villemoustaussou;429;BC;0171;2;0.0;0.0;100.0;AUTRE;0;3731.6
11429CA0100;11;Villemoustaussou;429;CA;0100;2;0.0;0.0;100.0;AUTRE;0;945.8
11429CA0057;11;Villemoustaussou;429;CA;0057;2;0.0;0.0;100.0;AUTRE;0;75.6
11429BC0169;11;Villemoustaussou;429;BC;0169;2;0.0;0.0;100.0;AUTRE;0;3944.6
11429BC0180;11;Villemoustaussou;429;BC;0180;2;0.0;1.69;98.31;AUTRE;0;695.1
11429BC0189;11;Villemoustaussou;429;BC;0189;2;0.0;83.64;16.36;NATURE;100;4495.2
11429BC0134;11;Villemoustaussou;429;BC;0134;2;0.0;4.56;95.44;AUTRE;0;10527.2
11429BC0188;11;Villemoustaussou;429;BC;0188;2;0.0;0.67;99.33;AUTRE;0;2022.9
11429BC0178;11;Villemoustaussou;429;BC;0178;2;0.0;8.55;91.45;AUTRE;0;2644.7
11429BC0135;11;Villemoustaussou;429;BC;0135;2;4.11;93.88;2.01;NATURE;100;2811.8
11429BC0137;11;Villemoustaussou;429;BC;0137;2;2.61;93.34;4.05;NATURE;100;4824.9
11429BC0136;11;Villemoustaussou;429;BC;0136;2;9.02;90.98;0.0;NATURE;100;1621.1
11429BC0187;11;Villemoustaussou;429;BC;0187;2;0.0;0.0;100.0;AUTRE;0;995.8
11429BC0186;11;Villemoustaussou;429;BC;0186;2;0.0;10.71;89.29;AUTRE;0;1010.0
11429BC0157;11;Villemoustaussou;429;BC;0157;2;0.0;100.0;0.0;NATURE;100;4112.8
11429BC0139;11;Villemoustaussou;429;BC;0139;2;1.68;91.99;6.34;NATURE;100;3495.2
11429BC0133;11;Villemoustaussou;429;BC;0133;2;0.0;0.0;100.0;AUTRE;0;5349.9
11429BC0151;11;Villemoustaussou;429;BC;0151;2;0.0;0.0;100.0;AUTRE;0;3987.4
11429BC0140;11;Villemoustaussou;429;BC;0140;2;95.68;4.19;0.13;BOIS;100;3999.5
11429BC0156;11;Villemoustaussou;429;BC;0156;2;0.0;17.7;82.3;AUTRE;0;1682.0
11429BC0212;11;Villemoustaussou;429;BC;0212;2;0.0;0.0;100.0;AUTRE;0;103.9
11429BC0211;11;Villemoustaussou;429;BC;0211;2;0.0;0.0;100.0;AUTRE;0;840.3
11429BC0153;11;Villemoustaussou;429;BC;0153;2;0.0;0.0;100.0;AUTRE;0;2259.2
11429BC0210;11;Villemoustaussou;429;BC;0210;2;0.0;0.0;100.0;AUTRE;0;1697.2
11429CA0194;11;Villemoustaussou;429;CA;0194;2;0.0;0.0;100.0;AUTRE;0;815.7
11429CA0111;11;Villemoustaussou;429;CA;0111;2;0.0;0.0;100.0;AUTRE;0;3109.2
11429CA0114;11;Villemoustaussou;429;CA;0114;2;0.0;0.0;100.0;AUTRE;0;1703.9
11429CA0113;11;Villemoustaussou;429;CA;0113;2;0.0;0.0;100.0;AUTRE;0;56.7
11429BE0001;11;Villemoustaussou;429;BE;0001;2;0.0;0.0;100.0;AUTRE;0;4107.2
11429BE0004;11;Villemoustaussou;429;BE;0004;2;0.0;0.0;100.0;AUTRE;0;27242.4
11429BE0006;11;Villemoustaussou;429;BE;0006;2;0.0;0.0;100.0;AUTRE;0;18083.2
11429BE0003;11;Villemoustaussou;429;BE;0003;2;0.0;0.0;100.0;AUTRE;0;10279.1
11429BD0060;11;Villemoustaussou;429;BD;0060;2;0.79;0.0;99.21;AUTRE;0;9456.3
11429BE0005;11;Villemoustaussou;429;BE;0005;2;0.0;0.0;100.0;AUTRE;0;5.0
11429BD0004;11;Villemoustaussou;429;BD;0004;2;0.0;0.0;100.0;AUTRE;0;15374.2
11429BD0001;11;Villemoustaussou;429;BD;0001;2;30.49;0.0;69.51;AUTRE;0;3728.8
11429BD0003;11;Villemoustaussou;429;BD;0003;2;4.08;0.0;95.92;AUTRE;0;35944.1
11429BD0061;11;Villemoustaussou;429;BD;0061;2;94.77;0.0;5.23;BOIS;100;662.9
11429BD0002;11;Villemoustaussou;429;BD;0002;2;100.0;0.0;0.0;BOIS;100;1679.2
11429BY0010;11;Villemoustaussou;429;BY;0010;2;0.0;0.0;100.0;AUTRE;0;2071.9
11429BZ0020;11;Villemoustaussou;429;BZ;0020;2;35.33;0.0;64.67;AUTRE;0;14.4
11429BZ0017;11;Villemoustaussou;429;BZ;0017;2;3.87;0.0;96.13;AUTRE;0;1460.0
11429BZ0018;11;Villemoustaussou;429;BZ;0018;2;0.0;0.0;100.0;AUTRE;0;479.7
11429BZ0019;11;Villemoustaussou;429;BZ;0019;2;7.22;0.0;92.78;AUTRE;0;1101.4
11429BZ0008;11;Villemoustaussou;429;BZ;0008;2;3.36;0.0;96.64;AUTRE;0;8338.5
11429BZ0009;11;Villemoustaussou;429;BZ;0009;2;100.0;0.0;0.0;BOIS;100;1956.3
11429BC0122;11;Villemoustaussou;429;BC;0122;2;0.0;0.0;100.0;AUTRE;0;976.3
11429BC0123;11;Villemoustaussou;429;BC;0123;2;0.0;0.0;100.0;AUTRE;0;723.5
11429BC0121;11;Villemoustaussou;429;BC;0121;2;0.0;0.0;100.0;AUTRE;0;219.7
11429BC0120;11;Villemoustaussou;429;BC;0120;2;0.0;0.0;100.0;AUTRE;0;200.9
11429BC0119;11;Villemoustaussou;429;BC;0119;2;0.0;0.0;100.0;AUTRE;0;200.4
11429BC0109;11;Villemoustaussou;429;BC;0109;2;0.0;0.0;100.0;AUTRE;0;532.5
11429BC0118;11;Villemoustaussou;429;BC;0118;2;0.0;0.0;100.0;AUTRE;0;182.0
11429BC0110;11;Villemoustaussou;429;BC;0110;2;0.0;0.0;100.0;AUTRE;0;276.3
11429BC0117;11;Villemoustaussou;429;BC;0117;2;0.0;0.0;100.0;AUTRE;0;188.6
11429BC0111;11;Villemoustaussou;429;BC;0111;2;0.0;0.0;100.0;AUTRE;0;258.5
11429BC0116;11;Villemoustaussou;429;BC;0116;2;0.0;0.0;100.0;AUTRE;0;361.8
11429BC0112;11;Villemoustaussou;429;BC;0112;2;0.0;0.0;100.0;AUTRE;0;216.4
11429BC0108;11;Villemoustaussou;429;BC;0108;2;0.0;0.0;100.0;AUTRE;0;526.0
11429BC0113;11;Villemoustaussou;429;BC;0113;2;0.0;0.0;100.0;AUTRE;0;204.0
11429BC0114;11;Villemoustaussou;429;BC;0114;2;0.0;0.0;100.0;AUTRE;0;177.0
11429BC0115;11;Villemoustaussou;429;BC;0115;2;0.0;0.0;100.0;AUTRE;0;285.8
11429BC0100;11;Villemoustaussou;429;BC;0100;2;0.0;0.0;100.0;AUTRE;0;320.4
11429BC0124;11;Villemoustaussou;429;BC;0124;2;0.0;0.0;100.0;AUTRE;0;2030.0
11429BC0127;11;Villemoustaussou;429;BC;0127;2;100.31;0.0;0.0;BOIS;100;11.0
11429BC0126;11;Villemoustaussou;429;BC;0126;2;100.0;0.0;0.0;BOIS;100;742.3
11429BC0125;11;Villemoustaussou;429;BC;0125;2;80.82;0.0;19.18;BOIS;100;3983.9
11429BC0132;11;Villemoustaussou;429;BC;0132;2;0.0;0.0;100.0;AUTRE;0;4438.9
11429BC0131;11;Villemoustaussou;429;BC;0131;2;0.0;0.0;100.0;AUTRE;0;9386.8
11429BC0130;11;Villemoustaussou;429;BC;0130;2;2.75;0.0;97.25;AUTRE;0;6134.6
11429BC0129;11;Villemoustaussou;429;BC;0129;2;81.17;0.0;18.83;BOIS;100;6074.6
11429BC0128;11;Villemoustaussou;429;BC;0128;2;86.07;0.0;13.93;BOIS;100;3583.7
11429BD0010;11;Villemoustaussou;429;BD;0010;2;0.0;0.0;100.0;AUTRE;0;174.1
11429BD0008;11;Villemoustaussou;429;BD;0008;2;0.0;0.0;100.0;AUTRE;0;330.4
11429AT0097;11;Villemoustaussou;429;AT;0097;2;0.0;0.0;100.0;AUTRE;0;7.9
11429BD0086;11;Villemoustaussou;429;BD;0086;2;0.0;0.0;100.0;AUTRE;0;1760.3
11429BD0085;11;Villemoustaussou;429;BD;0085;2;0.0;0.0;100.0;AUTRE;0;721.6
11429BD0198;11;Villemoustaussou;429;BD;0198;2;0.0;0.0;100.0;AUTRE;0;116.2
11429BD0246;11;Villemoustaussou;429;BD;0246;2;0.0;0.0;100.0;AUTRE;0;1021.8
11429BD0247;11;Villemoustaussou;429;BD;0247;2;0.0;0.0;100.0;AUTRE;0;293.0
11429BD0125;11;Villemoustaussou;429;BD;0125;2;0.0;0.0;100.0;AUTRE;0;628.6
11429BD0197;11;Villemoustaussou;429;BD;0197;2;0.0;0.0;100.0;AUTRE;0;1834.8
11429BD0249;11;Villemoustaussou;429;BD;0249;2;0.0;0.0;100.0;AUTRE;0;3583.7
11429BD0129;11;Villemoustaussou;429;BD;0129;2;0.0;0.0;100.0;AUTRE;0;1223.2
11429BD0127;11;Villemoustaussou;429;BD;0127;2;0.0;0.0;100.0;AUTRE;0;635.3
11429BD0128;11;Villemoustaussou;429;BD;0128;2;0.0;0.0;100.0;AUTRE;0;655.0
11429BD0131;11;Villemoustaussou;429;BD;0131;2;0.0;0.0;100.0;AUTRE;0;53.8
11429BC0083;11;Villemoustaussou;429;BC;0083;2;0.0;0.0;100.0;AUTRE;0;535.9
11429BC0142;11;Villemoustaussou;429;BC;0142;2;10.12;0.0;89.88;AUTRE;0;758.5
11429BC0099;11;Villemoustaussou;429;BC;0099;2;0.0;0.0;100.0;AUTRE;0;408.5
11429BC0105;11;Villemoustaussou;429;BC;0105;2;0.0;0.0;100.0;AUTRE;0;316.5
11429BC0106;11;Villemoustaussou;429;BC;0106;2;0.0;0.0;100.0;AUTRE;0;233.9
11429BC0107;11;Villemoustaussou;429;BC;0107;2;0.0;0.0;100.0;AUTRE;0;247.4
11429BC0101;11;Villemoustaussou;429;BC;0101;2;0.0;0.0;100.0;AUTRE;0;269.2
11429BC0098;11;Villemoustaussou;429;BC;0098;2;0.0;0.0;100.0;AUTRE;0;249.1
11429BC0084;11;Villemoustaussou;429;BC;0084;2;0.0;0.0;100.0;AUTRE;0;252.0
11429BC0102;11;Villemoustaussou;429;BC;0102;2;0.0;0.0;100.0;AUTRE;0;238.7
11429BC0085;11;Villemoustaussou;429;BC;0085;2;0.0;0.0;100.0;AUTRE;0;256.1
11429BC0097;11;Villemoustaussou;429;BC;0097;2;0.0;0.0;100.0;AUTRE;0;225.6
11429BC0082;11;Villemoustaussou;429;BC;0082;2;0.0;0.0;100.0;AUTRE;0;3290.4
11429BC0103;11;Villemoustaussou;429;BC;0103;2;0.0;0.0;100.0;AUTRE;0;196.9
11429BC0086;11;Villemoustaussou;429;BC;0086;2;0.0;0.0;100.0;AUTRE;0;268.7
11429BC0033;11;Villemoustaussou;429;BC;0033;2;0.0;0.0;100.0;AUTRE;0;774.2
11429BC0096;11;Villemoustaussou;429;BC;0096;2;0.0;0.0;100.0;AUTRE;0;217.7
11429BC0032;11;Villemoustaussou;429;BC;0032;2;0.0;0.0;100.0;AUTRE;0;390.9
11429BC0104;11;Villemoustaussou;429;BC;0104;2;0.0;0.0;100.0;AUTRE;0;311.9
11429BC0087;11;Villemoustaussou;429;BC;0087;2;0.0;0.0;100.0;AUTRE;0;264.6
11429BC0095;11;Villemoustaussou;429;BC;0095;2;0.0;0.0;100.0;AUTRE;0;197.1
11429BC0088;11;Villemoustaussou;429;BC;0088;2;0.0;0.0;100.0;AUTRE;0;260.1
11429BC0094;11;Villemoustaussou;429;BC;0094;2;0.0;0.0;100.0;AUTRE;0;299.2
11429BC0089;11;Villemoustaussou;429;BC;0089;2;0.0;0.0;100.0;AUTRE;0;264.0
11429BC0090;11;Villemoustaussou;429;BC;0090;2;0.0;0.0;100.0;AUTRE;0;254.0
11429BC0034;11;Villemoustaussou;429;BC;0034;2;0.0;0.0;100.0;AUTRE;0;380.7
11429BC0091;11;Villemoustaussou;429;BC;0091;2;0.0;0.0;100.0;AUTRE;0;254.8
11429BC0092;11;Villemoustaussou;429;BC;0092;2;0.0;0.0;100.0;AUTRE;0;257.3
11429BC0035;11;Villemoustaussou;429;BC;0035;2;0.0;0.0;100.0;AUTRE;0;399.6
11429BC0093;11;Villemoustaussou;429;BC;0093;2;0.0;0.0;100.0;AUTRE;0;292.8
11429BC0036;11;Villemoustaussou;429;BC;0036;2;0.0;0.0;100.0;AUTRE;0;489.2
11429BC0037;11;Villemoustaussou;429;BC;0037;2;0.0;0.0;100.0;AUTRE;0;204.7
11429BC0038;11;Villemoustaussou;429;BC;0038;2;0.0;0.0;100.0;AUTRE;0;210.7
11429BC0078;11;Villemoustaussou;429;BC;0078;2;0.0;0.0;100.0;AUTRE;0;358.0
11429BC0077;11;Villemoustaussou;429;BC;0077;2;0.0;0.0;100.0;AUTRE;0;449.9
11429BC0031;11;Villemoustaussou;429;BC;0031;2;0.0;0.0;100.0;AUTRE;0;303.7
11429BC0030;11;Villemoustaussou;429;BC;0030;2;0.0;0.0;100.0;AUTRE;0;301.1
11429BC0040;11;Villemoustaussou;429;BC;0040;2;0.0;0.0;100.0;AUTRE;0;284.1
11429BC0029;11;Villemoustaussou;429;BC;0029;2;0.0;0.0;100.0;AUTRE;0;296.0
11429BC0042;11;Villemoustaussou;429;BC;0042;2;0.0;0.0;100.0;AUTRE;0;301.6
11429BC0044;11;Villemoustaussou;429;BC;0044;2;0.0;0.0;100.0;AUTRE;0;202.9
11429BC0043;11;Villemoustaussou;429;BC;0043;2;0.0;0.0;100.0;AUTRE;0;287.9
11429BC0041;11;Villemoustaussou;429;BC;0041;2;0.0;0.0;100.0;AUTRE;0;261.1
11429BC0028;11;Villemoustaussou;429;BC;0028;2;0.0;0.0;100.0;AUTRE;0;342.3
11429BC0039;11;Villemoustaussou;429;BC;0039;2;0.0;0.0;100.0;AUTRE;0;292.9
11429BC0213;11;Villemoustaussou;429;BC;0213;2;2.93;0.97;96.1;AUTRE;0;11761.3
11429BC0144;11;Villemoustaussou;429;BC;0144;2;0.0;0.0;100.0;AUTRE;0;5692.5
11429BC0141;11;Villemoustaussou;429;BC;0141;2;94.44;0.0;5.56;BOIS;100;24866.9
11429BD0141;11;Villemoustaussou;429;BD;0141;2;0.0;0.0;100.0;AUTRE;0;20476.5
11429BD0059;11;Villemoustaussou;429;BD;0059;2;0.0;0.0;100.0;AUTRE;0;5403.4
11429BD0171;11;Villemoustaussou;429;BD;0171;2;0.0;0.0;100.0;AUTRE;0;1935.4
11429BE0013;11;Villemoustaussou;429;BE;0013;2;0.0;0.0;100.0;AUTRE;0;3250.6
11429BD0194;11;Villemoustaussou;429;BD;0194;2;0.0;0.0;100.0;AUTRE;0;1725.7
11429BD0148;11;Villemoustaussou;429;BD;0148;2;0.0;0.0;100.0;AUTRE;0;1055.2
11429BD0185;11;Villemoustaussou;429;BD;0185;2;0.0;0.0;100.0;AUTRE;0;2312.5
11429BD0149;11;Villemoustaussou;429;BD;0149;2;0.0;0.0;100.0;AUTRE;0;888.6
