PL;ARTIFICIALISE_%;ARTIFICIALISE_PROBA;AGRICULTURE_%;AGRICULTURE_PROBA;NATURE_%;NATURE_PROBA;BOIS_%;BOIS_PROBA;EAU_%;EAU_PROBA;AUTRE_%;AUTRE_PROBA
11429AW0033;95.75;79.4;0.0;0.0;4.25;67.2;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0026;59.89;78.5;0.0;0.0;22.97;68.5;17.14;86.6;0.0;0.0;0.0;0.0
11429AW0032;85.85;90.3;0.0;0.0;2.25;68.5;11.91;86.6;0.0;0.0;0.0;0.0
11429AW0073;74.61;91.2;0.0;0.0;7.69;68.5;17.69;86.6;0.0;0.0;0.0;0.0
11429AW0142;36.86;83.0;0.0;0.0;38.54;68.5;24.6;86.6;0.0;0.0;0.0;0.0
11429AW0075;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0076;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0141;98.49;78.5;0.0;0.0;0.0;0.0;1.51;0.0;0.0;0.0;0.0;0.0
11429AW0137;100.0;80.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0138;100.0;89.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0125;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0072;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0011;97.72;87.5;0.0;0.0;1.98;68.5;0.3;0.0;0.0;0.0;0.0;0.0
11429AW0013;81.04;90.0;0.0;0.0;18.96;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0012;90.43;88.3;0.0;0.0;9.57;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0140;100.0;86.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0139;100.0;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0071;48.07;90.5;0.0;0.0;38.0;68.5;13.93;86.6;0.0;0.0;0.0;0.0
11429AV0010;100.0;90.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0001;100.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0002;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0003;100.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0009;100.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0008;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0004;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0155;100.0;85.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0154;96.68;80.1;0.0;0.0;1.19;62.1;2.13;86.6;0.0;0.0;0.0;0.0
11429AV0005;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0148;96.03;82.0;0.0;0.0;3.97;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0007;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0006;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0146;99.92;82.1;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0
11429AW0153;100.0;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0145;96.68;83.5;0.0;0.0;2.88;68.5;0.44;86.6;0.0;0.0;0.0;0.0
11429AW0130;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0042;100.0;91.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0043;42.61;90.8;0.0;0.0;23.2;68.5;34.19;86.6;0.0;0.0;0.0;0.0
11429AW0050;92.7;90.2;0.0;0.0;5.17;68.5;2.13;86.6;0.0;0.0;0.0;0.0
11429AW0045;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0047;86.71;91.0;0.0;0.0;1.0;68.5;12.29;86.6;0.0;0.0;0.0;0.0
11429AW0048;80.53;89.8;0.0;0.0;1.02;68.5;18.45;86.6;0.0;0.0;0.0;0.0
11429AW0046;87.09;91.3;0.0;0.0;12.91;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0049;100.0;90.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0044;97.31;91.4;0.0;0.0;2.69;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AW0150;83.71;78.5;0.0;0.0;16.29;67.4;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0221;100.0;90.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0222;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0395;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0250;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0274;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0252;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0251;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0356;100.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0268;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0276;95.07;91.0;0.0;0.0;0.0;0.0;4.93;86.6;0.0;0.0;0.0;0.0
11429AV0275;99.48;91.4;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0
11429AV0318;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0317;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0278;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0316;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0322;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0282;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0325;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0314;100.0;91.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0324;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0284;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0326;99.48;90.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0313;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0283;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0327;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0271;100.0;88.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0320;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0319;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0315;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0323;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0399;60.0;91.4;0.0;0.0;40.0;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0398;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0255;100.0;90.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0253;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0254;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0312;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0311;95.45;90.3;0.0;0.0;4.55;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0310;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0309;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0304;100.0;89.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0308;97.75;90.5;0.0;0.0;1.95;68.5;0.0;0.0;0.29;0.0;0.0;0.0
11429AV0307;100.0;91.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0306;100.0;91.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0305;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0292;100.0;90.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0290;100.0;90.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0291;100.0;89.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0303;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0302;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0301;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0300;80.94;86.8;0.0;0.0;0.0;0.0;19.06;86.6;0.0;0.0;0.0;0.0
11429AV0297;100.0;91.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0298;99.38;88.9;0.0;0.0;0.0;0.0;0.62;86.6;0.0;0.0;0.0;0.0
11429AV0299;99.65;88.5;0.0;0.0;0.0;0.0;0.35;0.0;0.0;0.0;0.0;0.0
11429AV0028;98.58;90.9;0.0;0.0;0.0;0.0;1.42;86.6;0.0;0.0;0.0;0.0
11429AV0029;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0037;100.0;90.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0030;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0036;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0034;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0032;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0031;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0033;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0035;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0027;100.0;89.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0017;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0016;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0340;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0015;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0014;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0022;100.0;82.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0018;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0417;100.0;90.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0416;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0012;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0019;100.0;90.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0013;100.0;89.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0021;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0026;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0011;100.0;91.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0020;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0341;91.07;88.9;0.0;0.0;7.42;68.5;1.51;86.6;0.0;0.0;0.0;0.0
11429AV0025;100.0;91.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0024;100.0;89.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429BB0404;33.51;85.7;0.0;0.0;41.47;67.2;25.03;86.6;0.0;0.0;0.0;0.0
11429BB0402;73.18;81.9;0.0;0.0;11.57;0.0;15.26;0.0;0.0;0.0;0.0;0.0
11429BB0422;60.8;84.7;0.0;0.0;34.48;68.4;2.02;86.6;2.69;71.7;0.0;0.0
11429BB0397;100.0;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429BB0395;62.09;78.5;0.0;0.0;0.0;0.0;37.91;86.6;0.0;0.0;0.0;0.0
11429BB0424;86.26;78.5;0.0;0.0;0.0;0.0;13.74;86.6;0.0;0.0;0.0;0.0
11429BB0393;86.99;78.5;0.0;0.0;0.0;0.0;13.01;86.6;0.0;0.0;0.0;0.0
11429BB0420;100.0;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429BB0426;25.04;78.5;0.0;0.0;34.35;68.5;40.62;86.6;0.0;0.0;0.0;0.0
11429BB0394;19.14;86.4;0.0;0.0;29.97;68.5;50.88;86.6;0.0;0.0;0.0;0.0
11429BB0374;2.41;84.4;0.0;0.0;96.97;65.0;0.62;0.0;0.0;0.0;0.0;0.0
11429BB0423;98.57;78.5;0.0;0.0;1.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429BB0425;44.52;78.7;0.0;0.0;55.48;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429BB0392;11.04;89.8;0.0;0.0;18.56;68.5;68.05;85.7;2.35;71.7;0.0;0.0
11429BB0427;20.59;91.4;0.0;0.0;71.02;68.5;8.39;0.0;0.0;0.0;0.0;0.0
11429BB0428;0.0;0.0;0.0;0.0;6.6;0.0;93.4;86.6;0.0;0.0;0.0;0.0
11429BB0421;0.0;0.0;0.0;0.0;0.0;0.0;100.0;86.6;0.0;0.0;0.0;0.0
11429BB0373;0.0;0.0;0.0;0.0;77.47;68.5;22.53;86.6;0.0;0.0;0.0;0.0
11429BB0358;29.72;87.0;0.0;0.0;25.16;68.5;45.12;86.5;0.0;0.0;0.0;0.0
11429BB0183;0.0;0.0;0.0;0.0;0.0;0.0;100.0;86.6;0.0;0.0;0.0;0.0
11429BB0357;0.0;0.0;0.0;0.0;0.14;0.0;99.86;85.8;0.0;0.0;0.0;0.0
11429BB0355;0.0;0.0;0.0;0.0;0.0;0.0;100.0;86.6;0.0;0.0;0.0;0.0
11429BB0325;46.95;83.1;0.0;0.0;37.77;66.3;13.14;86.6;2.15;71.7;0.0;0.0
11429CE0269;50.36;84.7;0.0;0.0;37.43;66.4;9.21;86.6;3.01;71.7;0.0;0.0
11429BB0219;21.23;87.6;0.0;0.0;68.54;68.4;9.88;86.1;0.35;71.7;0.0;0.0
11429BB0220;25.36;83.8;0.0;0.0;40.12;68.5;32.9;82.6;1.62;71.7;0.0;0.0
11429CE0274;98.27;82.7;0.0;0.0;0.08;0.0;1.65;86.6;0.0;0.0;0.0;0.0
11429CE0275;100.0;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429BB0221;52.08;86.5;0.0;0.0;34.22;68.5;11.05;86.5;2.65;71.7;0.0;0.0
11429BB0223;22.77;87.5;0.0;0.0;49.06;68.5;28.17;85.9;0.0;0.0;0.0;0.0
11429CE0238;97.87;83.3;0.0;0.0;1.06;66.9;1.07;86.6;0.0;0.0;0.0;0.0
11429BB0324;28.52;83.0;0.0;0.0;53.18;67.9;17.46;86.6;0.84;71.7;0.0;0.0
11429CE0239;27.29;84.6;0.0;0.0;52.42;68.4;19.56;86.6;0.73;71.7;0.0;0.0
11429BB0224;24.84;87.4;0.0;0.0;30.82;68.5;44.35;84.2;0.0;0.0;0.0;0.0
11429BB0228;45.45;87.0;0.0;0.0;19.63;68.5;33.11;86.6;1.81;71.7;0.0;0.0
11429BB0222;28.93;84.6;0.0;0.0;19.12;68.5;51.95;82.0;0.0;0.0;0.0;0.0
11429BB0229;16.78;87.0;0.0;0.0;39.97;68.0;42.51;86.4;0.74;71.7;0.0;0.0
11429BB0230;10.38;89.5;0.0;0.0;41.26;68.4;48.36;85.0;0.0;0.0;0.0;0.0
11429BB0226;45.84;86.2;0.0;0.0;25.4;67.5;25.1;86.6;3.66;71.7;0.0;0.0
11429BB0225;19.1;87.0;0.0;0.0;24.91;68.5;56.0;86.6;0.0;0.0;0.0;0.0
11429BB0227;56.73;79.0;0.0;0.0;28.56;63.7;14.7;86.6;0.0;0.0;0.0;0.0
11429BB0231;13.85;87.6;6.55;85.4;47.99;66.5;30.54;86.0;1.07;71.7;0.0;0.0
11429BB0003;14.63;88.7;0.0;0.0;37.68;68.0;47.69;84.2;0.0;0.0;0.0;0.0
11429BB0310;24.93;85.9;0.0;0.0;27.33;67.6;46.33;83.9;1.41;71.7;0.0;0.0
11429BA0226;13.33;85.9;0.0;0.0;72.27;68.5;13.71;86.5;0.69;71.7;0.0;0.0
11429BA0225;88.83;85.5;0.0;0.0;2.03;68.5;8.76;83.1;0.39;71.7;0.0;0.0
11429CE0276;66.79;84.6;0.0;0.0;26.91;67.9;6.3;86.6;0.0;0.0;0.0;0.0
11429CE0206;47.15;85.0;0.0;0.0;50.33;68.5;0.0;0.0;2.52;71.7;0.0;0.0
11429CE0240;63.82;78.5;0.0;0.0;31.29;63.8;4.89;86.6;0.0;0.0;0.0;0.0
11429CE0205;100.0;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429BA0048;50.8;78.5;0.0;0.0;0.0;0.0;49.2;82.0;0.0;0.0;0.0;0.0
11429BA0224;64.97;83.6;0.0;0.0;29.93;68.5;2.7;82.0;2.4;71.7;0.0;0.0
11429CE0194;14.14;88.0;0.0;0.0;60.11;68.2;25.75;86.6;0.0;0.0;0.0;0.0
11429CE0216;3.07;78.5;0.0;0.0;86.38;68.5;10.55;86.6;0.0;0.0;0.0;0.0
11429CH0205;94.73;78.5;0.0;0.0;0.81;0.0;4.46;86.6;0.0;0.0;0.0;0.0
11429BA0080;0.0;0.0;0.0;0.0;16.93;68.5;83.07;82.6;0.0;0.0;0.0;0.0
11429BA0078;0.1;78.5;0.0;0.0;26.78;68.5;73.12;82.0;0.0;0.0;0.0;0.0
11429BA0079;0.0;0.0;0.0;0.0;20.82;68.5;79.17;82.1;0.0;0.0;0.0;0.0
11429BA0053;26.55;88.9;0.0;0.0;25.95;68.5;45.31;85.4;2.19;71.7;0.0;0.0
11429BA0083;54.16;86.6;0.0;0.0;45.39;68.5;0.45;86.6;0.0;0.0;0.0;0.0
11429BA0087;60.76;86.7;0.0;0.0;36.28;68.5;2.96;83.0;0.0;0.0;0.0;0.0
11429BA0084;23.76;84.4;0.0;0.0;68.36;68.5;7.37;86.5;0.51;71.7;0.0;0.0
11429BA0052;27.05;86.3;0.0;0.0;32.33;68.5;39.45;84.1;1.16;71.7;0.0;0.0
11429BA0109;42.22;85.1;0.0;0.0;35.23;67.2;20.58;86.6;1.97;71.7;0.0;0.0
11429BA0056;22.41;88.6;0.0;0.0;27.61;66.8;49.98;85.8;0.0;0.0;0.0;0.0
11429BA0107;66.53;83.2;0.0;0.0;21.73;68.5;8.45;86.6;3.28;71.7;0.0;0.0
11429BA0065;26.42;84.6;0.0;0.0;30.13;68.2;43.45;83.0;0.0;0.0;0.0;0.0
11429BA0064;15.17;85.9;0.0;0.0;68.08;66.8;16.75;86.6;0.0;0.0;0.0;0.0
11429BA0103;0.03;0.0;0.0;0.0;99.96;67.2;0.02;0.0;0.0;0.0;0.0;0.0
11429BD0014;29.61;86.7;0.0;0.0;39.84;68.5;30.54;86.6;0.0;0.0;0.0;0.0
11429AT0226;97.1;78.5;0.0;0.0;1.54;68.5;1.36;86.6;0.0;0.0;0.0;0.0
11429BD0013;49.96;78.5;0.0;0.0;0.25;0.0;49.79;86.6;0.0;0.0;0.0;0.0
11429AT0095;68.32;83.5;0.0;0.0;8.83;67.9;22.86;83.6;0.0;0.0;0.0;0.0
11429AT0221;56.02;87.2;0.0;0.0;31.01;68.5;7.69;86.6;5.28;71.7;0.0;0.0
11429BD0011;56.77;89.6;0.0;0.0;32.59;68.5;10.63;86.6;0.0;0.0;0.0;0.0
11429BD0012;30.63;90.5;0.0;0.0;29.5;67.7;39.87;86.6;0.0;0.0;0.0;0.0
11429AT0094;24.13;85.0;0.0;0.0;37.01;68.2;38.86;86.6;0.0;0.0;0.0;0.0
11429AT0222;52.49;86.9;0.0;0.0;32.19;68.5;11.1;86.6;4.22;71.7;0.0;0.0
11429BD0009;57.66;85.0;0.0;0.0;13.76;68.5;28.58;86.6;0.0;0.0;0.0;0.0
11429AT0223;37.66;89.8;0.0;0.0;57.81;68.5;2.49;86.6;2.04;71.7;0.0;0.0
11429AT0066;30.79;89.7;0.0;0.0;38.71;68.2;30.5;86.6;0.0;0.0;0.0;0.0
11429AT0067;8.81;90.4;0.0;0.0;37.19;68.5;54.0;86.6;0.0;0.0;0.0;0.0
11429AT0224;71.38;83.7;0.0;0.0;20.34;66.4;5.61;86.6;2.67;71.7;0.0;0.0
11429AT0216;45.35;88.8;0.0;0.0;24.03;68.5;28.04;86.6;2.58;71.7;0.0;0.0
11429AT0177;33.46;91.0;0.0;0.0;16.66;68.5;49.88;86.6;0.0;0.0;0.0;0.0
11429AT0068;40.97;91.4;0.0;0.0;15.01;68.5;44.01;86.6;0.0;0.0;0.0;0.0
11429AT0215;69.25;86.9;0.0;0.0;7.53;68.5;23.22;86.6;0.0;0.0;0.0;0.0
11429AT0098;75.11;90.8;0.0;0.0;5.73;68.5;19.17;86.6;0.0;0.0;0.0;0.0
11429AT0072;32.51;89.9;0.0;0.0;22.06;66.1;45.43;86.6;0.0;0.0;0.0;0.0
11429AT0210;54.89;88.4;3.3;85.4;33.5;68.5;8.31;86.6;0.0;0.0;0.0;0.0
11429AT0208;90.03;78.9;0.0;0.0;5.69;68.5;4.29;86.6;0.0;0.0;0.0;0.0
11429AT0085;34.34;87.9;0.0;0.0;22.81;68.2;42.85;86.6;0.0;0.0;0.0;0.0
11429AT0207;42.98;88.5;0.0;0.0;38.35;68.5;18.66;86.6;0.0;0.0;0.0;0.0
11429AT0209;16.18;83.4;0.0;0.0;75.12;66.4;5.3;86.6;3.4;71.7;0.0;0.0
11429AT0206;28.88;84.2;0.0;0.0;27.76;68.1;43.36;86.6;0.0;0.0;0.0;0.0
11429AT0229;4.42;0.0;0.0;0.0;12.97;68.5;82.61;86.6;0.0;0.0;0.0;0.0
11429AT0176;8.13;85.6;0.0;0.0;18.45;68.5;73.42;85.3;0.0;0.0;0.0;0.0
11429AT0076;0.0;0.0;0.0;0.0;24.95;68.5;75.05;86.6;0.0;0.0;0.0;0.0
11429AT0075;30.86;90.5;0.0;0.0;13.28;68.5;55.86;86.6;0.0;0.0;0.0;0.0
11429AT0078;43.43;87.2;0.0;0.0;8.46;68.5;48.11;86.6;0.0;0.0;0.0;0.0
11429AT0083;45.03;87.3;0.0;0.0;0.03;0.0;54.94;86.6;0.0;0.0;0.0;0.0
11429AT0081;53.92;78.5;0.0;0.0;0.0;0.0;46.08;86.6;0.0;0.0;0.0;0.0
11429AV0190;11.46;84.1;0.0;0.0;54.34;68.5;34.2;86.4;0.0;0.0;0.0;0.0
11429AV0189;75.19;87.1;0.0;0.0;15.41;68.5;9.39;86.6;0.0;0.0;0.0;0.0
11429BC0079;70.01;86.7;0.0;0.0;15.57;68.5;14.42;86.6;0.0;0.0;0.0;0.0
11429AV0225;54.28;89.0;0.0;0.0;32.61;68.5;9.55;86.6;3.56;71.7;0.0;0.0
11429AV0361;3.78;91.4;0.0;0.0;70.83;68.5;25.4;86.6;0.0;0.0;0.0;0.0
11429AV0377;73.15;88.9;0.0;0.0;12.38;68.5;14.47;86.6;0.0;0.0;0.0;0.0
11429AV0205;85.87;91.4;0.0;0.0;12.14;68.5;1.99;86.6;0.0;0.0;0.0;0.0
11429BC0081;68.03;89.5;0.0;0.0;26.5;67.9;5.47;86.6;0.0;0.0;0.0;0.0
11429AV0204;100.0;91.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0427;56.08;86.6;0.0;0.0;38.51;68.5;5.41;86.6;0.0;0.0;0.0;0.0
11429BC0080;97.09;78.6;0.0;0.0;2.91;62.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0203;15.75;81.1;0.0;0.0;19.54;68.5;64.71;86.6;0.0;0.0;0.0;0.0
11429AV0226;99.56;91.4;0.0;0.0;0.24;0.0;0.21;0.0;0.0;0.0;0.0;0.0
11429AV0202;57.19;86.9;0.0;0.0;12.93;68.5;29.88;86.6;0.0;0.0;0.0;0.0
11429AV0362;87.49;90.8;0.0;0.0;12.51;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0235;100.0;90.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0378;93.99;91.4;0.0;0.0;3.78;68.5;2.23;86.6;0.0;0.0;0.0;0.0
11429AV0227;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0234;100.0;86.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0193;95.52;90.9;0.0;0.0;4.48;68.5;0.0;0.0;0.0;0.0;0.0;0.0
11429AV0228;100.0;91.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
