PL;ARTIFICIALISE_%;ARTIFICIALISE_PROBA;AGRICULTURE_%;AGRICULTURE_PROBA;NATURE_%;NATURE_PROBA;BOIS_%;BOIS_PROBA;EAU_%;EAU_PROBA;AUTRE_%;AUTRE_PROBA
11377WB0039;0.0;0.0;5.56;100.0;79.8;100.0;0.0;0.0;0.0;0.0;14.64;0.0
11377WB0046;0.0;0.0;66.71;100.0;19.74;100.0;0.0;0.0;0.0;0.0;13.55;0.0
11377WA0102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WB0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WB0038;0.0;0.0;84.57;100.0;1.19;100.0;0.0;0.0;0.0;0.0;14.23;0.0
11377WB0052;0.0;0.0;35.75;100.0;37.57;100.0;0.0;0.0;0.0;0.0;26.68;0.0
11377WA0107;0.0;0.0;0.33;100.0;0.0;0.0;0.0;0.0;0.0;0.0;99.67;0.0
11377WA0089;0.0;0.0;0.0;0.0;98.75;100.0;0.0;0.0;0.0;0.0;1.25;0.0
11377WA0230;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0090;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0088;0.0;0.0;75.24;100.0;0.0;0.0;0.0;0.0;0.0;0.0;24.76;0.0
11377WA0093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WB0049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0099;0.0;0.0;47.56;100.0;11.89;100.0;0.0;0.0;0.0;0.0;40.55;0.0
11377WB0047;0.0;0.0;0.48;100.0;92.25;100.0;0.0;0.0;0.0;0.0;7.27;0.0
11377WA0108;0.0;0.0;65.21;100.0;0.9;100.0;0.0;0.0;0.0;0.0;33.89;0.0
11377WA0101;0.0;0.0;59.28;78.0;0.0;0.0;0.0;0.0;0.0;0.0;40.72;0.0
