PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;ARTIFICIALISE_%;AGRICULTURE_%;NATURE_%;BOIS_%;EAU_%;AUTRE_%;DOMINANTE;PROBA_PONDEREE;SURF_CAD
112850C1563;11;Peyriac-de-Mer;285;0C;1563;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;599.7967500177036
112850C1636;11;Peyriac-de-Mer;285;0C;1636;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;59.35449999938731
112850C1348;11;Peyriac-de-Mer;285;0C;1348;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2139.005200073255
112850C1637;11;Peyriac-de-Mer;285;0C;1637;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;21.073600005415944
112850C1466;11;Peyriac-de-Mer;285;0C;1466;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;650.7059499677297
112850C1586;11;Peyriac-de-Mer;285;0C;1586;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1218.1153499981585
112850C0236;11;Peyriac-de-Mer;285;0C;0236;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;290.56049997322253
112850C0226;11;Peyriac-de-Mer;285;0C;0226;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;362.0888499906514
112850C0234;11;Peyriac-de-Mer;285;0C;0234;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;361.8032000359801
112850C0227;11;Peyriac-de-Mer;285;0C;0227;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;332.86045000322497
112850C0228;11;Peyriac-de-Mer;285;0C;0228;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;167.00689999943134
112850C1349;11;Peyriac-de-Mer;285;0C;1349;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;252.53394996330803
112850C0231;11;Peyriac-de-Mer;285;0C;0231;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;283.5046500040122
112850C0229;11;Peyriac-de-Mer;285;0C;0229;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;57.11915000790477
112850C0232;11;Peyriac-de-Mer;285;0C;0232;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;227.27210003080918
112850C0233;11;Peyriac-de-Mer;285;0C;0233;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;145.32449997306114
112850B1083;11;Peyriac-de-Mer;285;0B;1083;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3794.0844999153214
112850C0237;11;Peyriac-de-Mer;285;0C;0237;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;36.04720001601236
112850B1104;11;Peyriac-de-Mer;285;0B;1104;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;991.1244500178681
112850C0238;11;Peyriac-de-Mer;285;0C;0238;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;30.9840999905972
112850B1082;11;Peyriac-de-Mer;285;0B;1082;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1150.7287999699088
112850B1089;11;Peyriac-de-Mer;285;0B;1089;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1796.6932500635344
112850B1086;11;Peyriac-de-Mer;285;0B;1086;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;458.3863999545413
112850B1090;11;Peyriac-de-Mer;285;0B;1090;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;614.9538499512448
112850B1085;11;Peyriac-de-Mer;285;0B;1085;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;475.05025000948194
112850B1091;11;Peyriac-de-Mer;285;0B;1091;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1117.0296499431734
112850C0640;11;Peyriac-de-Mer;285;0C;0640;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;661.8144000126771
112850C0642;11;Peyriac-de-Mer;285;0C;0642;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1984.3196500334518
112850C0641;11;Peyriac-de-Mer;285;0C;0641;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1326.2402000797997
112850B1121;11;Peyriac-de-Mer;285;0B;1121;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2180.981799990966
112850B1084;11;Peyriac-de-Mer;285;0B;1084;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;583.9455500076966
112850B1088;11;Peyriac-de-Mer;285;0B;1088;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;745.618600073956
112850B1100;11;Peyriac-de-Mer;285;0B;1100;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3023.429899935986
112850B1081;11;Peyriac-de-Mer;285;0B;1081;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;438.8798500386769
112850B1093;11;Peyriac-de-Mer;285;0B;1093;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1833.7497500040597
112850B1087;11;Peyriac-de-Mer;285;0B;1087;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1450.0130500512385
112850B1092;11;Peyriac-de-Mer;285;0B;1092;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2342.3205499930878
112850B1123;11;Peyriac-de-Mer;285;0B;1123;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2207.2390998933324
112850B1078;11;Peyriac-de-Mer;285;0B;1078;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;836.3275999669638
112850B1122;11;Peyriac-de-Mer;285;0B;1122;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2182.2746000959937
112850B1094;11;Peyriac-de-Mer;285;0B;1094;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;614.1096000186607
112850B1095;11;Peyriac-de-Mer;285;0B;1095;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;748.1284500049367
112850B1099;11;Peyriac-de-Mer;285;0B;1099;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2335.683050010874
112850B1096;11;Peyriac-de-Mer;285;0B;1096;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3159.3159999248833
112850B1098;11;Peyriac-de-Mer;285;0B;1098;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2866.950499959474
112850B1068;11;Peyriac-de-Mer;285;0B;1068;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2105.824550043993
112850B1073;11;Peyriac-de-Mer;285;0B;1073;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;769.3944000220282
112850B1072;11;Peyriac-de-Mer;285;0B;1072;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;15.034949998601759
112850B1069;11;Peyriac-de-Mer;285;0B;1069;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2296.299149926631
112850B1080;11;Peyriac-de-Mer;285;0B;1080;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1963.0895500272188
112850B1079;11;Peyriac-de-Mer;285;0B;1079;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1300.403749977643
112850B1077;11;Peyriac-de-Mer;285;0B;1077;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2325.7030500081764
112850B1056;11;Peyriac-de-Mer;285;0B;1056;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5953.987899986292
112850B1070;11;Peyriac-de-Mer;285;0B;1070;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;8486.967149928554
112850B1067;11;Peyriac-de-Mer;285;0B;1067;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7581.756499967032
112850B1066;11;Peyriac-de-Mer;285;0B;1066;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7423.127349922178
112850B1061;11;Peyriac-de-Mer;285;0B;1061;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6088.265949938398
112850B1060;11;Peyriac-de-Mer;285;0B;1060;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6637.74805001394
112850B1059;11;Peyriac-de-Mer;285;0B;1059;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6414.396849993409
112850B1075;11;Peyriac-de-Mer;285;0B;1075;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3265.312400048031
112850B1076;11;Peyriac-de-Mer;285;0B;1076;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6110.210150090892
112850B1074;11;Peyriac-de-Mer;285;0B;1074;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;13297.410049745555
112850B1071;11;Peyriac-de-Mer;285;0B;1071;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2488.332850140963
112850B1065;11;Peyriac-de-Mer;285;0B;1065;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;15115.131750270644
112850B1097;11;Peyriac-de-Mer;285;0B;1097;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;11903.035400109002
112850B1006;11;Peyriac-de-Mer;285;0B;1006;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3597.781949979895
112850B1021;11;Peyriac-de-Mer;285;0B;1021;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4953.2472998457015
112850B1005;11;Peyriac-de-Mer;285;0B;1005;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1348.7219999809222
112850B1022;11;Peyriac-de-Mer;285;0B;1022;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4816.680950037286
112850B0999;11;Peyriac-de-Mer;285;0B;0999;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1047.2274000478506
112850B1004;11;Peyriac-de-Mer;285;0B;1004;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2004.0153500102006
112850B1224;11;Peyriac-de-Mer;285;0B;1224;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3659.477200091722
112850B0998;11;Peyriac-de-Mer;285;0B;0998;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3447.7058500275593
112850B1007;11;Peyriac-de-Mer;285;0B;1007;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;9441.104300002728
112850B1002;11;Peyriac-de-Mer;285;0B;1002;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;9149.865950121233
112850B1020;11;Peyriac-de-Mer;285;0B;1020;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;20375.225950096537
112850B0997;11;Peyriac-de-Mer;285;0B;0997;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;523.1181500034176
112850B0996;11;Peyriac-de-Mer;285;0B;0996;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;305.9107499951801
112850B0995;11;Peyriac-de-Mer;285;0B;0995;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2251.694150032686
112850B0870;11;Peyriac-de-Mer;285;0B;0870;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;431595.6477996521
112850C1556;11;Peyriac-de-Mer;285;0C;1556;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4337.236200111715
112850C1226;11;Peyriac-de-Mer;285;0C;1226;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;600.4301499775758
112850C0557;11;Peyriac-de-Mer;285;0C;0557;4;0.0;0.0;44.37;0.0;0.0;55.63;AUTRE;0.0;5104.6139500852
112850C0984;11;Peyriac-de-Mer;285;0C;0984;4;0.0;99.49;0.01;0.0;0.0;0.5;AGRICULTURE;92.0;5192.754950047394
112850C0985;11;Peyriac-de-Mer;285;0C;0985;4;0.0;94.69;0.01;0.0;0.0;5.3;AGRICULTURE;94.0;4924.166400052567
112850C1136;11;Peyriac-de-Mer;285;0C;1136;4;0.0;96.23;0.0;0.0;0.0;3.77;AGRICULTURE;99.3;13537.95450005381
112850C0548;11;Peyriac-de-Mer;285;0C;0548;4;0.0;0.0;93.35;0.0;0.0;6.65;NATURE;95.0;6409.904650098609
112850C0547;11;Peyriac-de-Mer;285;0C;0547;4;0.0;76.97;0.0;0.0;0.0;23.03;AGRICULTURE;90.0;2296.189749945245
112850C1332;11;Peyriac-de-Mer;285;0C;1332;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;316.56209988040405
112850C1537;11;Peyriac-de-Mer;285;0C;1537;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1029.212949985911
112850C1536;11;Peyriac-de-Mer;285;0C;1536;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;257.51124999732133
112850C1533;11;Peyriac-de-Mer;285;0C;1533;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;683.9248499783395
112850C0556;11;Peyriac-de-Mer;285;0C;0556;4;0.0;0.0;100.0;0.0;0.0;0.0;NATURE;95.0;1686.3660000426798
112850C1225;11;Peyriac-de-Mer;285;0C;1225;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;630.3910499943809
112850C1224;11;Peyriac-de-Mer;285;0C;1224;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;564.0102999832395
112850C1421;11;Peyriac-de-Mer;285;0C;1421;4;0.0;0.91;0.0;0.0;0.0;99.09;AUTRE;0.0;2397.256749809036
112850C1416;11;Peyriac-de-Mer;285;0C;1416;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2281.2859000866665
112850C1417;11;Peyriac-de-Mer;285;0C;1417;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1405.6429500007387
112850C1418;11;Peyriac-de-Mer;285;0C;1418;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2394.547450008945
112850C1426;11;Peyriac-de-Mer;285;0C;1426;4;0.0;0.0;95.39;0.0;0.0;4.61;NATURE;95.0;585.9798500408807
112850C1427;11;Peyriac-de-Mer;285;0C;1427;4;0.0;0.0;88.05;0.0;0.0;11.95;NATURE;95.0;681.6496999495189
112850C1482;11;Peyriac-de-Mer;285;0C;1482;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1033.393899983825
112850C1463;11;Peyriac-de-Mer;285;0C;1463;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;70.20200000605965
112850C1391;11;Peyriac-de-Mer;285;0C;1391;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;678.5091499980706
112850C1481;11;Peyriac-de-Mer;285;0C;1481;4;0.0;0.0;2.39;0.0;0.0;97.61;AUTRE;0.0;2018.990599967392
112850C1471;11;Peyriac-de-Mer;285;0C;1471;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;82.00899999465933
112850C1390;11;Peyriac-de-Mer;285;0C;1390;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;577.3856999684505
112850C1389;11;Peyriac-de-Mer;285;0C;1389;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;683.8567999764665
112850C1428;11;Peyriac-de-Mer;285;0C;1428;4;0.0;0.0;4.1;0.0;0.0;95.9;AUTRE;0.0;430.798300045854
112850C1388;11;Peyriac-de-Mer;285;0C;1388;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;817.7889499949896
112850C1480;11;Peyriac-de-Mer;285;0C;1480;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;793.5520999762099
112850C1419;11;Peyriac-de-Mer;285;0C;1419;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;258.0508499834176
112850C1402;11;Peyriac-de-Mer;285;0C;1402;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1065.3163000360094
112850C1137;11;Peyriac-de-Mer;285;0C;1137;4;0.0;99.26;0.02;0.0;0.0;0.71;AGRICULTURE;99.2;13531.36150002527
112850C1401;11;Peyriac-de-Mer;285;0C;1401;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1981.3110500545579
112850C1383;11;Peyriac-de-Mer;285;0C;1383;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;515.256249955413
112850C1397;11;Peyriac-de-Mer;285;0C;1397;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;509.2070999579297
112850C1319;11;Peyriac-de-Mer;285;0C;1319;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;612.1845500254736
112850C1384;11;Peyriac-de-Mer;285;0C;1384;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;505.2429500223456
112850C1320;11;Peyriac-de-Mer;285;0C;1320;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;78.94259998725855
112850C1229;11;Peyriac-de-Mer;285;0C;1229;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;633.4032499950719
112850C1385;11;Peyriac-de-Mer;285;0C;1385;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;509.8508999855859
112850B0015;11;Peyriac-de-Mer;285;0B;0015;4;0.0;94.05;0.0;0.0;0.0;5.95;AGRICULTURE;100.0;21524.813799945205
112850C1322;11;Peyriac-de-Mer;285;0C;1322;4;0.0;96.21;0.0;0.0;0.0;3.79;AGRICULTURE;100.0;31280.81410010835
112850B1352;11;Peyriac-de-Mer;285;0B;1352;4;0.0;89.58;0.0;0.0;0.0;10.42;AGRICULTURE;100.0;7378.847399983793
112850B0010;11;Peyriac-de-Mer;285;0B;0010;4;0.0;98.25;0.0;0.0;0.0;1.75;AGRICULTURE;100.0;1758.950700019714
112850B0011;11;Peyriac-de-Mer;285;0B;0011;4;0.0;97.47;0.0;0.0;0.0;2.53;AGRICULTURE;100.0;1796.0507500162028
112850C0559;11;Peyriac-de-Mer;285;0C;0559;4;0.0;0.01;0.0;0.0;0.0;99.99;AUTRE;0.0;6277.8342999918295
112850B0017;11;Peyriac-de-Mer;285;0B;0017;4;0.0;96.68;0.0;0.0;0.0;3.32;AGRICULTURE;100.0;7315.084400090683
112850D1041;11;Peyriac-de-Mer;285;0D;1041;4;0.0;96.65;0.0;0.0;0.0;3.35;AGRICULTURE;100.0;7556.688000077664
112850B1544;11;Peyriac-de-Mer;285;0B;1544;4;0.0;89.66;0.0;0.0;0.0;10.34;AGRICULTURE;100.0;6603.129599889952
112850B0014;11;Peyriac-de-Mer;285;0B;0014;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7292.267300009111
112850B0016;11;Peyriac-de-Mer;285;0B;0016;4;0.0;94.06;0.0;0.0;0.0;5.94;AGRICULTURE;100.0;7909.58965003208
112850C0566;11;Peyriac-de-Mer;285;0C;0566;4;0.0;1.24;0.93;0.0;0.0;97.83;AUTRE;0.0;4123.223000053346
112850C0558;11;Peyriac-de-Mer;285;0C;0558;4;0.0;94.06;0.0;0.0;0.0;5.94;AGRICULTURE;90.4;11987.028000174805
112850C1321;11;Peyriac-de-Mer;285;0C;1321;4;0.0;90.55;0.0;0.0;0.0;9.45;AGRICULTURE;100.0;10524.42644992653
112850C0560;11;Peyriac-de-Mer;285;0C;0560;4;0.0;0.05;0.0;0.0;0.0;99.95;AUTRE;0.0;4704.4522500484745
112850C0564;11;Peyriac-de-Mer;285;0C;0564;4;0.0;84.25;0.0;0.0;0.0;15.75;AGRICULTURE;95.0;2215.599049924844
112850C0565;11;Peyriac-de-Mer;285;0C;0565;4;0.0;0.03;74.8;0.0;0.0;25.17;NATURE;77.0;3174.551249978287
112850C0563;11;Peyriac-de-Mer;285;0C;0563;4;0.0;97.38;0.0;0.0;0.0;2.62;AGRICULTURE;94.0;1792.1612000002337
112850C0567;11;Peyriac-de-Mer;285;0C;0567;4;0.0;87.79;0.0;0.0;0.0;12.21;AGRICULTURE;99.9;4139.508049948577
112850B0013;11;Peyriac-de-Mer;285;0B;0013;4;0.0;96.49;0.0;0.0;0.0;3.51;AGRICULTURE;100.0;4037.478099986491
112850C0561;11;Peyriac-de-Mer;285;0C;0561;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1852.5608000226962
112850B1545;11;Peyriac-de-Mer;285;0B;1545;4;0.0;99.84;0.0;0.0;0.0;0.16;AGRICULTURE;100.0;4059.1185498980517
112850C0562;11;Peyriac-de-Mer;285;0C;0562;4;0.0;95.23;0.0;0.0;0.0;4.77;AGRICULTURE;92.0;1577.1311499668284
112850B0018;11;Peyriac-de-Mer;285;0B;0018;4;0.0;83.83;0.0;0.0;0.0;16.17;AGRICULTURE;47.4;2777.739699828889
112850C1437;11;Peyriac-de-Mer;285;0C;1437;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;618.0745500102058
112850C1496;11;Peyriac-de-Mer;285;0C;1496;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1302.5225499752082
112850C1230;11;Peyriac-de-Mer;285;0C;1230;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;631.4022000047014
112850C1223;11;Peyriac-de-Mer;285;0C;1223;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;514.0813500189939
112850C1386;11;Peyriac-de-Mer;285;0C;1386;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;512.1786999651854
112850C1387;11;Peyriac-de-Mer;285;0C;1387;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;664.8656500137306
112850C1222;11;Peyriac-de-Mer;285;0C;1222;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;529.4899000512208
112850C1220;11;Peyriac-de-Mer;285;0C;1220;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;510.4871999799749
112850C1231;11;Peyriac-de-Mer;285;0C;1231;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;585.8399499968451
112850C1221;11;Peyriac-de-Mer;285;0C;1221;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;519.2579500138735
112850C1232;11;Peyriac-de-Mer;285;0C;1232;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;674.179550005526
112850C1234;11;Peyriac-de-Mer;285;0C;1234;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;634.4554000039915
112850C1233;11;Peyriac-de-Mer;285;0C;1233;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;529.6937000190146
112850C1420;11;Peyriac-de-Mer;285;0C;1420;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;141.95034998656573
112850C1235;11;Peyriac-de-Mer;285;0C;1235;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;514.3080500906974
112850C1429;11;Peyriac-de-Mer;285;0C;1429;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;151.05825002332637
112850C1479;11;Peyriac-de-Mer;285;0C;1479;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;874.6122499884436
112850C1236;11;Peyriac-de-Mer;285;0C;1236;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;587.5879999869036
112850C1478;11;Peyriac-de-Mer;285;0C;1478;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;821.4995999680373
112850B0019;11;Peyriac-de-Mer;285;0B;0019;4;0.0;2.46;0.0;0.0;0.0;97.54;AUTRE;0.0;5124.693100253677
112850B0020;11;Peyriac-de-Mer;285;0B;0020;4;0.0;95.34;0.0;0.0;0.0;4.66;AGRICULTURE;26.6;6179.672799807056
112850B0021;11;Peyriac-de-Mer;285;0B;0021;4;0.0;96.1;0.0;0.0;0.0;3.9;AGRICULTURE;31.8;6338.791399954756
112850C1415;11;Peyriac-de-Mer;285;0C;1415;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1391.7491500124195
112850C1414;11;Peyriac-de-Mer;285;0C;1414;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1887.3242499807097
112850B1548;11;Peyriac-de-Mer;285;0B;1548;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1515.3504000857401
112850B1549;11;Peyriac-de-Mer;285;0B;1549;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5815.962449961932
112850B1552;11;Peyriac-de-Mer;285;0B;1552;4;0.0;0.0;96.12;0.0;0.0;3.88;NATURE;71.0;37790.11984983164
112850C1424;11;Peyriac-de-Mer;285;0C;1424;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;180.2414000067151
112850C1423;11;Peyriac-de-Mer;285;0C;1423;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;295.17169999515386
112850C1413;11;Peyriac-de-Mer;285;0C;1413;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;779.6196000383139
112850C1422;11;Peyriac-de-Mer;285;0C;1422;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;619.584299989306
112850B1550;11;Peyriac-de-Mer;285;0B;1550;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;113.81474999663921
112850B1562;11;Peyriac-de-Mer;285;0B;1562;4;0.0;0.0;0.83;0.0;0.0;99.17;AUTRE;0.0;2698.0243499192366
112850C1462;11;Peyriac-de-Mer;285;0C;1462;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;790.4502000142978
112850B1561;11;Peyriac-de-Mer;285;0B;1561;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1028.8801499921708
112850C1477;11;Peyriac-de-Mer;285;0C;1477;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;817.4254500111406
112850C1443;11;Peyriac-de-Mer;285;0C;1443;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;8243.477549982452
112850B1560;11;Peyriac-de-Mer;285;0B;1560;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;540.1724499638656
112850C1357;11;Peyriac-de-Mer;285;0C;1357;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5900.703699899608
112850B1559;11;Peyriac-de-Mer;285;0B;1559;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;532.7196500243772
112850B1470;11;Peyriac-de-Mer;285;0B;1470;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1429.3094000237093
112850B1558;11;Peyriac-de-Mer;285;0B;1558;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;540.5485499827207
112850B1557;11;Peyriac-de-Mer;285;0B;1557;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;534.5737500173699
112850C1239;11;Peyriac-de-Mer;285;0C;1239;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2273.091149886788
112850B1556;11;Peyriac-de-Mer;285;0B;1556;4;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;546.1559499657494
